ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากสถานะล่าสุด(วัน),ค่า Median (วัน),ค่า Mean (วัน),ค่า Percentile 90 (วัน)
2024-NP3PT2,6 ธ.ค. 67,12:45 น.,รอรับเรื่อง 3 วันที่แล้ว,เขตบางนา แขวงบางนาใต้,ไฟข้างทางไม่ติด ถนนมืด และ ฝาท่อแตกหักเป็นรูใหญ่ เนื่องจากมีรถบรรทุกขับเข้า-ออกบ่อย อันตรายค่ะ,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-08,10:29 น.,ใช้เวลา 1 วัน 21 ชม.,1,,,
2024-GEQH7L,5 ธ.ค. 67,21:32 น.,รอรับเรื่อง 3 วันที่แล้ว,เขตบางนา,ผมเคยแจ้งเรื่องหาบเร่แผงลอยทิ้งขยะไว้ตรงทางเท้าในช่วงดึกที่เค้าปิดแผงกันแล้ว ผมเข้าใจว่าทางเขตไม่น่าทำอะไรได้นอกเหนือจากการให้รถมาเก็บไป แต่ที่จะแจ้งปัญหารอบนี้คือพอมันมีขยะ มันเลยมีปัญหาเรื่องน้ำขยะที่ไหลและเจิ่งนองตรงทางเท้าและริมถนนซึ่งน้ำขยะพวกนี้มันไม่ไหลลงรูระบายน้ำเลยส่งกลิ่นเหม็นให้คนที่เดินผ่านได้กลิ่นมาก ๆ,"เขตบางนา, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-05,21:32 น.,รอรับเรื่อง,4,,,
2024-EUKRDC,5 ธ.ค. 67,10:19 น.,รอรับเรื่อง 4 วันที่แล้ว,เขตบางนา แขวงบางนาใต้,ขอให้ยุติการรื้อถอนสิ่งปลูกสร้าง,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-06,06:33 น.,ใช้เวลา 20 ชม. 14 นาที,3,,,
2024-D2ND4N,5 ธ.ค. 67,09:50 น.,รอรับเรื่อง 4 วันที่แล้ว,เขตบางนา แขวงบางนาใต้,มีการรื้อถอนสิ่งปลูกสร้าง,"ฝ่ายโยธา เขตบางนา, เขตบางนา, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,เปิดเรื่องใหม่,2024-12-07,13:38 น.,ใช้เวลา 2 วัน 3 ชม.,2,,,
2024-ET32AN,4 ธ.ค. 67,10:37 น.,รอรับเรื่อง 5 วันที่แล้ว,เขตบางนา แขวงบางนาใต้,รบกวนเขตบางนา สำรวจถนนพัง ถนนเป็นหลุมเป็นบ่อ ในหมู่บ้านนภาลัยด้วยคะ รถขับก็อันตราย คนเดินก็อันตราย,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-08,10:35 น.,ใช้เวลา 3 วัน 23 ชม.,1,,,
2024-KYD6LE,3 ธ.ค. 67,06:52 น.,รอรับเรื่อง 6 วันที่แล้ว,เขตบางนา แขวงบางนาเหนือ,ก่อสร้างอาคารผิดพระราชบัญญัติควบคุมอาคาร และก่อสร้างบนทางสาธารณะประโยชน์ เป็นการใช้ประโยชน์ส่วนบุคคลบนพื้นที่สาธารณะ,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-04,06:34 น.,ใช้เวลา 23 ชม. 42 นาที,5,,,
2024-BZUZBD,29 พ.ย. 67,22:50 น.,รอรับเรื่อง 9 วันที่แล้ว,เขตพระโขนง,ฝาท่อชำรุดอันตราย,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2024-12-05,09:52 น.,ใช้เวลา 5 วัน 11 ชม.,4,,,
2024-BZVWNX,24 พ.ย. 67,08:34 น.,รอรับเรื่อง 15 วันที่แล้ว,เขตบางนา,ขายของริมถนน ปัญหาเกิดซ้ำๆ แม้จะมี จนท. เข้ามาชี้แจงกับพ่อค้าแล้ว โปรดมีมาตรการอื่นนอกจากการมาชี้แจง จะต้องเป็นภาระให้ประชาชนต้องแจ้งอีกกี่ครั้งกัน,"เขตบางนา, ฝ่ายเทศกิจ เขตบางนา, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-11-28,06:36 น.,ใช้เวลา 3 วัน 22 ชม.,11,,,
2024-EHVUBZ,29 ก.ย. 67,18:33 น.,รอรับเรื่อง 70 วันที่แล้ว,เขตบางนา แขวงบางนาเหนือ,ห้องแถวริมซอยที่ขายข้าวนึ่ง สร้างและต่อเติมรุกล้ำถนนสาธารณะและเกือบ”ห่อหุ้ม“เสาไฟฟ้าเอาไว้,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-06,06:44 น.,ใช้เวลา 67 วัน 12 ชม.,3,,,
2024-FQG632,27 ก.ย. 67,19:44 น.,รอรับเรื่อง 72 วันที่แล้ว,เขตบางนา,ต้นไม้พื้นที่เอกชนย้อนขวางทางเดิน,"เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-09-27,19:44 น.,รอรับเรื่อง,73,,,
2024-HA3UPL,13 มิ.ย. 67,22:50 น.,รอรับเรื่อง 178 วันที่แล้ว,เขตบางนา,ทางลาดถนนเเตกขรุขระ,"ศูนย์ก่อสร้างและบูรณะถนน 3 ส่วนก่อสร้างและบูรณะ 1 สำนักงานก่อสร้างและบูรณะ (สกบ.สนย.), สำนักการโยธา กทม., เขตบางนา, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,2024-12-03,23:53 น.,ใช้เวลา 173 วัน 1 ชม.,6,,,
2024-3NMNPG,28 เม.ย. 67,19:11 น.,รอรับเรื่อง 224 วันที่แล้ว,เขตบางนา,ไฟฟ้าดับไฟส่องสว่างดับ 3 ดวงครับทั้งหน้าและหลังซอย,"เขตบางนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รับเรื่อง,2024-04-30,13:03 น.,ใช้เวลา 1 วัน 17 ชม.,223,,,
2024-68MBPN,27 เม.ย. 67,19:32 น.,รอรับเรื่อง 225 วันที่แล้ว,เขตบางนา,ไฟส่องสว่างทางเดินรถไม่ติดเป็นระยะประมาณ 300 เมตรได้ถนนมีแต่รถใหญ่วิ่งส่วนมาก ไฟก็ไม่ส่องสว่ทงอีกอันตรายมาก,"เขตบางนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รับเรื่อง,2024-04-30,13:04 น.,ใช้เวลา 2 วัน 17 ชม.,223,,,
2024-KH6LYN,9 มี.ค. 67,13:46 น.,รอรับเรื่อง 275 วันที่แล้ว,เขตบางนา,รั้วกำแพงแผ่นเหล็กนี้ ยืน รุกล้ำมาในถนนสาธารณะ แล้วยังวางกระถางต้นไม้คอนกรีตถาวรเพิ่มมาอีก กีดขวางการจราจรขอให้สังเกตว่าแนวรั้วนี้ยื่นล้ำออกมาจากเพื่อนบ้าน ขอให้รื้อถอนออก,"เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,2024-12-04,08:23 น.,ใช้เวลา 269 วัน 18 ชม.,5,,,
2024-6W9HLA,9 มี.ค. 67,13:06 น.,รอรับเรื่อง 275 วันที่แล้ว,เขตบางนา,เสาต้นนี้ตั้งล้ำถนนสาธารณะ และฝั่งตรงข้ามของเสา เป็นร้านก๋วยเตี๋ยวที่วางของรุกล้ำถนนเช่นกันขอให้รื้อถอน ขนย้าย ออกไป,"เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",ความปลอดภัย,เปิดเรื่องใหม่,2024-12-04,08:24 น.,ใช้เวลา 269 วัน 19 ชม.,5,,,
2024-AZWFWP,9 มี.ค. 67,13:02 น.,รอรับเรื่อง 275 วันที่แล้ว,เขตบางนา,ร้านขายอาหารนี้ต่อเติมรุกล้ำถนนสาธารณะ ตลอดแนวอาคาร ทั้งยังวางของและชุดโต๊ะเก้าอี้ม้าหิน ฝั่งตรงข้ามก็คือไว้ริมกำแพงของโรงแรมขอให้รื้อถอน และขนย้าย ออกไปให้หมด,"เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-04,08:26 น.,ใช้เวลา 269 วัน 19 ชม.,5,,,
2024-Y7D72M,9 มี.ค. 67,12:54 น.,รอรับเรื่อง 275 วันที่แล้ว,เขตบางนา,เสาเหล็กสีขาวต้นนี้วางทับสายไฟอยู่บนพื้นที่ถนนต้องการให้รื้อถอนออกไปครับ,"เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-04,08:27 น.,ใช้เวลา 269 วัน 19 ชม.,5,,,
2024-4L3HR9,6 ก.พ. 67,20:00 น.,รอรับเรื่อง 306 วันที่แล้ว,เขตบางนา,บ้านที่มีผนังสีฟ้าอมเขียวนี้ต่อเติมจนลุกล้ำถนนสาธารณะ ขอให้รื้อถอนออกไป,"เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-04,08:20 น.,ใช้เวลา 301 วัน 12 ชม.,5,,,
2024-MVD7TQ,5 ก.พ. 67,15:46 น.,รอรับเรื่อง 307 วันที่แล้ว,เขตบางนา,"จากรูปแสดงเลข 1, 2, 3 แจ้งรายละเอียดตามนี้1. บ้านหลังนี้ต่อเติมหลังคาและวางเครื่องซักผ้าอยู่บนพื้นที่ถนนสาธารณะขอให้รื้อถอนออกไป 2. หลังรถสีเลือดหมูที่จอดประจำนี้ มีแท่นเครื่องมือค่อนข้างหนัก ที่ติดตั้งอย่างถาวร อยู่บนพื้นที่ถนนสาธารณะขอให้รื้อถอนออกไป 3. บ้านสามหลังถัดไปจากแท่นเครื่องมือนี้ต่อเติมรุกล้ำพื้นที่ถนนสาธารณะขอให้รื้อถอนออกไป","เขตบางนา, ฝ่ายโยธา เขตบางนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-04,08:20 น.,ใช้เวลา 302 วัน 16 ชม.,5,,,
7CY972,13 มี.ค. 66,12:35 น.,รอรับเรื่อง 637 วันที่แล้ว,เขตบางนา แขวงบางนา,ปัญหา: ไฟฟ้าดับตั้งแต่จุดเกิดเหตุ: เข้าไปในซอยอุดมสุข 24 ประมาณ 300 เมตร พอเจอสามแยกแล้วเลี้ยวขวา ประตูรั้วสีครีมบ้านเลขที่: 98ซอย: อุดมสุข 24ถนน: อุดมสุขเขต: บางนา#1555,"การไฟฟ้านครหลวง เขตบางนา, การไฟฟ้านครหลวง เขตบางใหญ่, ฝ่ายโยธา เขตบางนา, เขตบางนา, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,2024-02-12,19:05 น.,ใช้เวลา 336 วัน 6 ชม.,301,,,
2023-BCMR2K,4 ก.พ. 66,19:32 น.,รอรับเรื่อง 673 วันที่แล้ว,เขตบางนา แขวงบางนา,ท่อของห้างขวางคนเดินเท้า,"เขตบางนา, กรมทางหลวง, เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2023-03-25,10:40 น.,ใช้เวลา 48 วัน 15 ชม.,625,,,
2022-6GFF4B,25 ธ.ค. 65,15:42 น.,รอรับเรื่อง 714 วันที่แล้ว,เขตบางนา,หกล้มเป็นแผล ไม่ได้หาหมอ,"กรมทางหลวง, เขตบางนา, กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร), ผอ.เขตบางนา (นางประภัสสร), เพื่อนชัชชาติ, กรุงเทพมหานคร",ขอความช่วยเหลือ,เปิดเรื่องใหม่,2023-01-27,20:07 น.,ใช้เวลา 33 วัน 4 ชม.,682,,,
2022-CAXBPE,21 พ.ย. 65,18:11 น.,รอรับเรื่อง 748 วันที่แล้ว,เขตบางนา,ฝาท่อระบายน้ำชำรุด,"เขตบางนา, กรมทางหลวง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,2022-11-22,10:19 น.,ใช้เวลา 16 ชม. 9 นาที,748,,,
2022-CK2UPK,9 ต.ค. 65,10:53 น.,รอรับเรื่อง 792 วันที่แล้ว,เขตบางนา,ขอให้ติดกระจกสะท้อน เพราะเป็นทางโค้งมุมอับ คนเดินถนนมองไม่เห็นรถที่สวนเลนมา,"เขตบางนา, ฝ่ายโยธา เขตบางนา, กระทรวงคมนาคม, การทางพิเศษแห่งประเทศไทย, เพื่อนชัชชาติ, กรุงเทพมหานคร",จุดเสี่ยง,เปิดเรื่องใหม่,2022-10-18,20:40 น.,ใช้เวลา 9 วัน 4 ชม.,783,,,
2022-MNFN2E,21 ก.ย. 65,00:21 น.,รอรับเรื่อง 810 วันที่แล้ว,เขตบางนา,ฟุตปาธพัง และมีสายห้อยย้อย,"กรมทางหลวง, เขตบางนา, กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร), ผอ.เขตบางนา (นางประภัสสร), เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2022-11-08,18:34 น.,ใช้เวลา 48 วัน 18 ชม.,762,,,
2022-6T7AE3,2 ก.ย. 65,07:52 น.,รอรับเรื่อง 829 วันที่แล้ว,เขตบางนา,ขออนุญาตแจ้งถนนเป็นหลุมบ่อ เสี่ยงอันตรายกับผู้ใช้รถ โดยเฉพาะ จักรยาน และ จักรยานยนต์*ถนนสรรพาวุธ บางนา เลนซ้าย มุ่งหน้าไปแยกอุดมสุข,"กรมทางหลวง, เขตบางนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2023-08-04,10:54 น.,ใช้เวลา 336 วัน 3 ชม.,493,,,
2022-9EWVUA,16 ส.ค. 65,17:53 น.,รอรับเรื่อง 845 วันที่แล้ว,เขตบางนา,เรื่ งสะพานลอยค่ะรอรับเรื่องมาจะเดือนนึงแล้ว,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-08-16,17:53 น.,รอรับเรื่อง,846,,,
2022-LZZLYY,16 ส.ค. 65,16:43 น.,รอรับเรื่อง 845 วันที่แล้ว,เขตบางนา,พื้นที่ทางเท้าข้างๆกับที่ปรับปรุงล่าสุดยังมีส่วนที่พัง เจ้าหน้าที่ปรับปรุงแค่ในส่วนที่ถ่ายรูป แต่พื้นที่ข้างๆไม่ได้ปรับปรุงเลยค่ะ ไม่ได้ไกลกันค่ะ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-08-16,16:43 น.,รอรับเรื่อง,846,,,
2022-NEKXVT,15 ส.ค. 65,07:59 น.,รอรับเรื่อง 847 วันที่แล้ว,เขตบางนา,บนถนนบางนาตราด เส้นตรงกลางที่เป็นทางด่วน มีมอเตอร์ไซค์ขับเข้ามา ทั้งๆที่ห้ามเข้า มีป้ายห้ามมอเตอร์ไซค์เข้าด้วย แต่ปัจจุบันขับกันเข้ามามาก มันอันตรายและทำให้การสัญจรช้าลงด้วย อยากให้มาจับ ไม่ให้เข้ามาขับอีก,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-08-15,07:59 น.,รอรับเรื่อง,847,,,
2022-3NEP7L,12 ส.ค. 65,19:59 น.,รอรับเรื่อง 849 วันที่แล้ว,เขตบางนา,ทางเท้าเลียบถนนถนนบางนา-ตราด ช่วงแถวซอยบางนา-ตราด 36 ไปจนถึงป้ายรถเมล์ ไม่เท่ากัน เวลาฝนตกน้ำขัง คนสูงอายุเดินลำบากมาก,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-08-12,19:59 น.,รอรับเรื่อง,850,,,
2022-NUN4XE,12 ส.ค. 65,19:56 น.,รอรับเรื่อง 849 วันที่แล้ว,เขตบางนา,สะพานลอยทรุดโทรม เดินลำบาก,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-08-12,19:56 น.,รอรับเรื่อง,850,,,
2022-4V3LBG,11 ส.ค. 65,23:07 น.,รอรับเรื่อง 850 วันที่แล้ว,เขตบางนา,ฟุตบาทคนเดินลำบากมากค่ะ ทางไม่เรียบ เมื่อฝนตกจะมีน้ำขัง ไม่มีไฟริมทาง อาศัยไฟของรถที่ขับผ่าน,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-08-11,23:07 น.,รอรับเรื่อง,851,,,
2022-PAFF4V,11 ส.ค. 65,19:13 น.,รอรับเรื่อง 850 วันที่แล้ว,เขตบางนา,ฝนตกแล้ว น้ำก็จะท่วมบนพื้นสะพานทำให้เดินข้ามยากมากมาก อยากให้มาถมปูให้มันสูงขึ้น,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2022-08-11,19:13 น.,รอรับเรื่อง,851,,,
2022-4XZVZ7,11 ส.ค. 65,14:02 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,ถนนเป็นหลุม รถบรรทุก10ล้อวิ่ง ผ่านทำให้เกิดเสียงดังอย่างมากๆครับ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-08-11,14:02 น.,รอรับเรื่อง,851,,,
2022-GYAVHH,11 ส.ค. 65,11:57 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,ทางเดินชำรุดอันตรายต่อผู้ใช้ทาง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-08-11,11:57 น.,รอรับเรื่อง,851,,,
2022-FZ6CAX,11 ส.ค. 65,11:55 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,สายสัญญาณห้อยลงมาเป็นอันตรายต่อผู้สัญจร,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-08-11,11:55 น.,รอรับเรื่อง,851,,,
2022-MDHPY4,11 ส.ค. 65,11:53 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,ฟุตบาตทางเดินพัง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-08-11,11:53 น.,รอรับเรื่อง,851,,,
2022-GWP4BR,11 ส.ค. 65,11:52 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,ฟุตบาตทางเดินพัง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-08-11,11:52 น.,รอรับเรื่อง,851,,,
2022-7M47ZB,10 ส.ค. 65,23:48 น.,รอรับเรื่อง 851 วันที่แล้ว,เขตบางนา,อิฐปูทางเดินพังค่ะ หน้าอาคารอินเตอร์ลิงค์ทาวเวอร์ ถ.เทพรัตน กม. 5 (ขาเข้า) แขวงบางนาใต้ เขตบางนา,"เพื่อนชัชชาติ, เขตบางนา, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2022-08-10,23:48 น.,รอรับเรื่อง,852,,,
2022-9G7UG8,10 ส.ค. 65,08:50 น.,รอรับเรื่อง 852 วันที่แล้ว,เขตบางนา,โรงเรียนจะเปิด วันที่ 15 สิงหาคม ค่ะ,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-08-10,08:50 น.,รอรับเรื่อง,852,,,
2022-MYP64Q,9 ส.ค. 65,13:26 น.,รอรับเรื่อง 853 วันที่แล้ว,,น้ำท่วมขัง,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2022-08-09,13:26 น.,รอรับเรื่อง,853,,,
2022-QWUTF2,5 ส.ค. 65,14:12 น.,รอรับเรื่อง 856 วันที่แล้ว,เขตบางนา,"ช่วงที่ผ่านมาน้ำท่วมขึ้นมาสูงแล้วรถยนต์, มอร์เตอร์ไซด์ และ ประชาชนที่เดินผ่านได้รับอันตราย เยื่องจากฝาท่อชำรุดหนักมาก เข้าจากทางบางนาตราด31ตรงเข้าไปจะเจอซอยเล็กๆซอยแรกเรียบคลองค่ะ","เขตบางนา, กรมทางหลวง, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,2022-08-10,15:24 น.,ใช้เวลา 5 วัน 1 ชม.,852,,,
2022-BH43RM,26 ก.ค. 65,22:27 น.,รอรับเรื่อง 866 วันที่แล้ว,เขตบางนา,ป้ายรอรถเมย์ซอยสุขุมวิท 70/3( เป็นจุดตรวจของเทศกิจด้วย)เวลากลางคืนมายืนรอรถ มืดมาก ไม่มีไฟฟ้าที่ตัวป้ายรถเมย์ ไฟส่องทาง ก็ส่องมาไม่ถึงตัวป้ายรถเมย์ * ขอให้เเก้ไขนำไฟมาติดให้ด้วย กลัว จะเกิดอันตรายเเก่ ผู้หญิงที่ยืนรอรถเมย์,"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,2022-07-26,22:27 น.,รอรับเรื่อง,867,,,
2022-D9FNPY,22 ก.ค. 65,15:01 น.,รอรับเรื่อง 870 วันที่แล้ว,เขตบางนา,ช่วยมาดูฟุตบาธใต้สถานีแบริ่งด้วยค่ะ แย่มากๆค่ะ (ทีมแอดมินกลาง),"กรุงเทพมหานคร, เขตบางนา, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,2022-07-22,15:01 น.,รอรับเรื่อง,871,,,
