ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
CJVJ4T,2024-01-26,17:30 น.,รอรับเรื่อง 314 วันที่แล้ว,เขตตลิ่งชัน แขวงบางระมาด,ปัญหา: พบผู้ค้ารถเข็นขายของบริเวณบาทวิถีและผิวจราจรบริเวณทางเข้าหน้าปั๊มน้ำมันดังกล่าวช่วงเวลาประมาณ 05.00-12.00 น.กีดขวางรถที่จะเลี้ยวเข้ามาใช้บริการในปั้มน้ำมันแล้วเกรงว่าจะเกิดอุบัติเหตุด้วย และยังมีการทำให้บริเวณหน้าปั้มน้ำมันสกปรกโดยทิ้งเศษอาหารลงในท่อระบายน้ำทำให้ท่อตันจนเพื่อนบ้านร้องเรียนเขตมาที่ปั้มน้ำมันดังกล่าวซึ่งทางเขตก็เร่งให้จัดการแก้ไขจึงมาร้องเรียนที่นี่ ถนน: กาญจนาภิเษก จุดสังเกต: ปั้มน้ำมันเชลล์ตรงข้ามPaseoเขต: ตลิ่งชัน#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, กรมทางหลวงชนบท กระทรวงคมนาคม, ฝ่ายเทศกิจ เขตตลิ่งชัน, เขตตลิ่งชัน, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,2024-08-22,10:36 น.,ใช้เวลา 208 วัน 17 ชม.,315,106
AH4JBZ,2024-01-19,08:36 น.,รอรับเรื่อง 322 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ปัญหา: เนื่องจาก ปัญหายังไม่ได้รับการแก้ไข เรื่อง ได้รับความลำบากมาก จากการจราจรที่ติดขัดมากเนื่องจาก การก่อสร้างถนน และทำไม่ต่อเนื่อง เลขที่อ้างอิง 82GNL9 สถานะกำลังดำเนินการ ผู้ร้องแจ้งข้อมูลเพิ่มเติมว่า เนื่องจากในตอนนี้มีรถติดเป็นจำนวนมาก จึงอยากให้เร่งดำเนินการแก้ไขปัญหาถนน: กาญจนาภิเษกจุดสังเกต: บริเวณถนนกาญจนาภิเษก วงแหวนรอบนอก จากเดอะมอลล์บางแคไปถนนพระราม 2เขต: บางแค#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,รอรับเรื่อง,2024-08-22,10:42 น.,ใช้เวลา 216 วัน 2 ชม.,322,106
2XV9WJ,2023-12-27,17:13 น.,รอรับเรื่อง 344 วันที่แล้ว,เขตบางกอกใหญ่ แขวงวัดท่าพระ,ปัญหา: พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง ทำให้บริเวณดังกล่าวมืดมากบ้านเลขที่: 1007/1ซอย: อิสรภาพ 33 ซอย 8ถนน: อิสรภาพ จุดสังเกต: ไฟส่องสว่างทางหน้าบ้านเลขที่ตามที่ระบุ ภายในซอยแยกดังกล่าวเขต: บางกอกใหญ่#1555,"การไฟฟ้านครหลวง เขตธนบุรี, เขตบางกอกใหญ่, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,2024-01-15,20:05 น.,ใช้เวลา 19 วัน 2 ชม.,345,326
PWYUGT,2023-12-26,12:54 น.,รอรับเรื่อง 346 วันที่แล้ว,เขตธนบุรี แขวงบุคคโล,ปัญหา: พบถนนขรุขระไม่เสมอกัน เกิดจากการก่อสร้างสถานีรถไฟฟ้าถนน: สมเด็จพระเจ้าตากสินจุดสังเกต: ตั้งแต่ถนนหน้าโรงพยาบาลพระปิ่นเกล้า งบริเวณซอยสมเด็จพระเจ้าตากสิน 20 ไปจนถึง ซอยสมเด็จพระเจ้าตากสิน 22เขต: ธนบุรี#1555,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,เปิดเรื่องใหม่,2024-01-05,10:14 น.,ใช้เวลา 9 วัน 21 ชม.,346,336
BGAW3N,2023-12-26,07:35 น.,รอรับเรื่อง 346 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,ปัญหา: ผู้ร้องแจ้งว่า พนักงานของเรือดังกล่าว มีพฤติกรรมไม่เหมาะสม พูดจาหยาบคาย ข่มขู่ประชาชน พนักงาน มีลักษณะอ้วนสวมหมวกแก๊บ หน้ากลม ผิวดำ และ อีกคน ผอม ใส่แว่น สูงราว 160 ซม. อายุประมาณ 50 ใส่ชุดกะลาสี สีน้ำเงินถนน: พระจันทร์จุดสังเกต: เรือของบริษัท สุพัตรา จำกัดบริเวณชุมชนท่าพระจันทร์ ติดกับมหาวิทยาลัยธรรมศาสตร์เขต: พระนคร#1555,"ร้องทุกข์ กทม. 1555, เขตพระนคร, กรมเจ้าท่า (Marine Department), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2023-12-28,06:36 น.,ใช้เวลา 1 วัน 23 ชม.,346,344
AYBY4W,2023-11-15,11:47 น.,รอรับเรื่อง 387 วันที่แล้ว,เขตทวีวัฒนา แขวงทวีวัฒนา,ปัญหา: อยากให้เพิ่มรถเมล์สาธารณะถนน: เลียบคลองทวีวัฒนาจุดสังเกต: วิ่งจาก ถนนเพชรเกษม ไป ถนนปิ่นเกล้านครชัยศรีเขต: ทวีวัฒนา#1555,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,2023-11-24,15:39 น.,ใช้เวลา 9 วัน 3 ชม.,387,378
MJFV8H,2023-10-30,11:36 น.,รอรับเรื่อง 403 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,2023-10-30,11:38 น.,ใช้เวลา 2 นาที,403,403
X8MXD7,2023-09-08,13:40 น.,รอรับเรื่อง 454 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660035608ขอเสนอความคิดเห็นเกี่ยวกับการเพิ่มเติมต่อเส้นทางการเดินรถของรถไฟฟ้าสายสีทอง ประชาชนประสงค์ให้มีต่อเส้นทางการเดินรถไปถึงโรงพยาบาลศิริราช กรุงเทพมหานคร เพราะในขณะนี้ได้มีการเดินเส้นทางถึงสถานีโรงเรียนศึกษานารี หากมีการเพิ่มเติมเส้นทางจะเป็นการอำนวยความสะดวกในการเดินทางไปยังโรงพยาบาลศิริราช วังหลัง หรือพื้นที่บริเวณใกล้เคียงบริเวณนั้น //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), ร้องทุกข์ กทม. 1555, เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,2024-06-04,08:24 น.,ใช้เวลา 269 วัน 18 ชม.,455,185
3DK2WM,2023-08-12,19:13 น.,รอรับเรื่อง 481 วันที่แล้ว,เขตบางบอน,ปัญหา: ประชาชนแจ้งว่าเปิดเพลงเสียงดังเปิดเป็นช่วงๆไม่สามารถระบุเวลาชัดเจนได้แต่เปิดเกือบจะทุกวัน ขอให้เจ้าหน้าที่ดำเนินการแก้ไขปัญหาดังกล่าวให้กับประชาชนด้วย บ้านเลขที่: 1524ซอย: เอกชัย109 ซอย21ถนน: เอกชัยบางบอนจุดสังเกต: บริเวณซอย 29 ซอยย่อยที่ 21 มีตลาดนัดและเซเว่น เข้ามาในซอยสุดซอยอยู่ทางขวามือ หมู่บ้านพระปิ่น5 บ้านหลังที่5 จะอยู่ขวามือ รั้วบ้านเป็นสีเทาเขต: บางบอน#1555,"สน.แสมดำ, เขตบางบอน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",เสียง,รอรับเรื่อง,2024-02-19,15:16 น.,ใช้เวลา 190 วัน 20 ชม.,482,291
TERVH2,2023-07-13,13:20 น.,รอรับเรื่อง 511 วันที่แล้ว,เขตธนบุรี แขวงตลาดพลู,ปัญหา: มีวัชพืชขึ้นในคลองบริเวณหน้าบ้านเป็นจำนวนมาก ทำให้มีสัตว์เลื้อยคลาน สัตว์มีพิษเข้าบ้านประชาชน อยากให้เจ้าหน้าที่มาตัดวัชพืชในคลองออกบ้านเลขที่: 40/3ถนน: ราชพฤกษ์จุดสังเกต: เลยสถานีรถไฟฟ้าวุฒากาศฝั่งราชพฤกษ์ มาประมาณ 50 เมตร อยู่ซ้ายมือริมถนน บริเวณเสารถไฟฟ้าต้นที่ 352เขต: จอมทอง#1555,"เขตจอมทอง, กรมทางหลวงชนบท กระทรวงคมนาคม, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",น้ำท่วม,เปิดเรื่องใหม่,2023-07-27,11:02 น.,ใช้เวลา 13 วัน 21 ชม.,512,498
