ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-9XACCX,2024-12-06,08:32 น.,รอรับเรื่อง 4 ชั่วโมงที่แล้ว,เขตคลองเตย,คนขอทาน,"เขตคลองเตย, ฝ่ายเทศกิจ เขตคลองเตย, กรุงเทพมหานคร",คนเร่ร่อน,รอรับเรื่อง,2024-12-06,10:00 น.,ใช้เวลา 1 ชม. 29 นาที,0,0
2024-GWECRH,2024-12-06,06:33 น.,รอรับเรื่อง 6 ชั่วโมงที่แล้ว,เขตคลองเตย แขวงคลองเตย,ก็ยังมาจอดทุกเช้า ย้ำว่าทุก “เช้า” 6.00-7.00 น. มาตรวจสี่ทุ่มเหมือนเคสก่อนหน้า คุณไม่เจอแน่นอนครับ,"เขตคลองเตย, ฝ่ายเทศกิจ เขตคลองเตย, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-06,09:58 น.,ใช้เวลา 3 ชม. 25 นาที,0,0
2024-FBWNPK,2024-12-04,00:12 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตคลองเตย แขวงคลองเตย,ปล่อยให้มีรถพ่วงมอไซค์ขายผลไม้และอื่นๆมาขายทุกวันไม่ยึดรถเข็นทำให้มีการขายประจำทำให้รถติดถนนสกปรกและลื่นและที่สำคัญรถติด,"ฝ่ายเทศกิจ เขตคลองเตย, เขตคลองเตย, กรุงเทพมหานคร",หาบเร่แผงลอย,เปิดเรื่องใหม่,2024-12-06,12:35 น.,ใช้เวลา 2 วัน 12 ชม.,2,0
2024-6WM844,2024-12-04,00:08 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตคลองเตย แขวงคลองเตย,ปล่อยให้มีรถมาขายของทุกวันช่วงเที่ยงถึงมืดบางจุดในซอยสุขุมวิท22ขายตั้งแต่6โมงเช้าถึงสามสี่ทุ่ม,"ฝ่ายเทศกิจ เขตคลองเตย, เขตคลองเตย, กรุงเทพมหานคร",หาบเร่แผงลอย,เปิดเรื่องใหม่,2024-12-06,12:38 น.,ใช้เวลา 2 วัน 12 ชม.,2,0
2024-NTYZEV,2024-12-03,17:16 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตคลองเตย แขวงคลองเตย,ปล่อยให้มีร้านขายของทุกวันเวลาบ่ายๆถึงค่ำไม่มีการจัดการยึดรถสักทีแจ้งหลายรอบจนเบื่อ,"ฝ่ายเทศกิจ เขตคลองเตย, เขตคลองเตย, กรุงเทพมหานคร",หาบเร่แผงลอย,เปิดเรื่องใหม่,2024-12-06,12:39 น.,ใช้เวลา 2 วัน 19 ชม.,3,0
2024-NEKKFU,2024-12-03,16:23 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตคลองเตย แขวงคลองตัน,ไหนบอกจะจัดการไม่ให้มีการขายแต่นี่มีขายทุกวันเกะกะถนนและทางเท้า,"ฝ่ายเทศกิจ เขตคลองเตย, เขตคลองเตย, กรุงเทพมหานคร",หาบเร่แผงลอย,เปิดเรื่องใหม่,2024-12-06,12:33 น.,ใช้เวลา 2 วัน 20 ชม.,3,0
2023-43UK7D,2023-08-25,10:53 น.,รอรับเรื่อง 469 วันที่แล้ว,เขตคลองเตย,แจ้งปัญหา น้ำผุด ออกมาจาก แผ่นพื้นทางเดิน บริเวณหน้าสวนเบญจกิติ ถนนรัชดาภิเษก ค่ะ ขับรถผ่าน เห็นถนนเปียกทุกวันค่ะ มีเจ้าหน้าที่ที่เกี่ยวข้องตรวจสอบ รับเรื่อง แก้ไข หรือยังคะ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,"ฝ่ายโยธา เขตคลองเตย, สำนักงานประปาสาขาสุขุมวิท สสส., เขตคลองเตย, การประปานครหลวง กปน. (Metropolitan Waterworks Authority - MWA), พนักงานกวาด เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,เปิดเรื่องใหม่,2023-08-29,07:56 น.,ใช้เวลา 3 วัน 21 ชม.,469,465
2022-NXLE4E,2022-10-18,10:08 น.,รอรับเรื่อง 780 วันที่แล้ว,เขตคลองเตย,บริเวณตลาดคลองเตยซอย 7 มีน้ำเน่าท่วมขังเป็นเวลานานมากกว่า 1 เดือนไม่มีหน่วยงานใดมารับผิดชอบอยากฝากถึงกทมให้ช่วยมาลอกท่อดังกล่าวด้วยครับน้ำส่งกลิ่นเหม็นมากครับทำให้ประชาชนเดินลำบากครับ ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วมากกว่า 1 สัปดาห์,"เขตคลองเตย, การท่าเรือแห่งประเทศไทย, เพื่อนชัชชาติ, กรุงเทพมหานคร",น้ำท่วม,รอรับเรื่อง,2022-10-18,12:11 น.,ใช้เวลา 2 ชม. 4 นาที,780,780
2022-49F37Y,2022-06-28,17:16 น.,รอรับเรื่อง 891 วันที่แล้ว,เขตคลองเตย,ผมมีข้อข้องใจเกี่ยวกับสวนสาธารณะใกล้บ้านครับ คือสวนเบญจกิติซึ่งมีสวนป่าใหม่เพิ่งเปิดใช้นั้น มีข้อบังคับว่าไม่ให้ขี่จักรยานหลังเวลา17.30น.ทั้งๆที่ปกติทุกคนจะต้องขี่อยู่ในทางเฉพาะจักรยาน (bike lane)อยู่แล้ว และเวลา17.30ก็ยังไม่มืดด้วย อันนี้ไม่เข้าใจเหตุผลครับ. คนที่ทำงานเลิกเย็นๆและต้องการจะไปออกกำลังกายด้วยการขี่จักรยานในbike lane ดังกล่าวนี้ จะไม่มีสิทธิ์อย่างนั้นหรือครับ?,"สำนักสิ่งแวดล้อม กทม., เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,2022-07-19,16:54 น.,ใช้เวลา 20 วัน 23 ชม.,892,871
2022-8LKWBK,2022-06-17,19:18 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตคลองเตย,1.อยากให้ช่วยดูเรื่องรถเมล์ค่ะ ขาดระยะนานมากรอเป็นชม. แทบทุกวันค่ะ สาย141 และ195 จุดที่รอตลาดคลองเตยค่ะ ช่วงเวลาเลิกงาน แต่ล่ะวันคน รอเยอะมากมาคัน1คือต้องเบียดกันค่ะ บางที่ก็ขึ้นกันไม่หมด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-17,19:18 น.,รอรับเรื่อง,903,903
2022-L6AMFW,2022-06-15,22:18 น.,รอรับเรื่อง 904 วันที่แล้ว,เขตคลองเตย,ตามเรื่องที่แจ้งไม่มีคนรับเรื่องหรอครับ,"เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,รอรับเรื่อง,2022-06-15,22:18 น.,รอรับเรื่อง,905,905
2022-86H8ZB,2022-06-15,20:16 น.,รอรับเรื่อง 904 วันที่แล้ว,เขตพระโขนง,คลองในซอยสุขุมวิท 52 มีน้ำเน่าและขยะตกค้างมานาน (ไม่แน่ใจว่าไหลมาจากไหน) ส่งกลิ่นเหม็นลอยไปถึงคอนโดและโรงแรมใกล้เคียงโดยเฉพาะช่วงหลังฝนตก รบกวนช่วยดูแลแก้ไขให้ด้วยนะคะ,"สำนักงานเขต, สำนักการระบายน้ำ กทม., เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,ส่งต่อ,2022-06-24,08:49 น.,ใช้เวลา 8 วัน 12 ชม.,905,896
2022-HB8PM9,2022-06-14,16:58 น.,รอรับเรื่อง 905 วันที่แล้ว,เขตคลองเตย,รถเมล์จอดแช่กีดขวางการจราจร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-14,16:58 น.,รอรับเรื่อง,906,906
