ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-4ZRG8B,2024-01-17,13:29 น.,รอรับเรื่อง 326 วันที่แล้ว,เขตธนบุรี แขวงดาวคะนอง,รถเมล์ขับไม่เหมาะสมขับปาดแล้วพอบีบแตรเตือนมีการแสดงพฤติกรรมไม่เหมาะสมขับเอนไปมาทำเหมือนจะชน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,2024-01-18,07:28 น.,ใช้เวลา 18 ชม.,327,326
2024-GXNPYT,2024-01-08,00:56 น.,รอรับเรื่อง 336 วันที่แล้ว,เขตบางกะปิ แขวงคลองจั่น,เรื่องเดิม,"เขตบางกะปิ, ฝ่ายสิ่งแวดล้อมฯ เขตบางกะปิ, สน.ลาดพร้าว, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 4 (บก.น.4), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,กำลังดำเนินการ,2024-12-09,08:37 น.,ใช้เวลา 336 วัน 7 ชม.,336,0
2024-7P4CYV,2024-01-01,11:01 น.,รอรับเรื่อง 342 วันที่แล้ว,เขตบางรัก,ขอเสนอให้ทำเหล็กเป็น ซีกๆ มาติดตั้งตรงเกาะข้ามถนนตรงสีลม ช่วงแถวสีลมซอย 4 ครับ.เนื่องจากตอนนี้กลายเป็นที่กลับรถของสามล้อ และมอเตอร์ไซด์ไปแล้วครับ,"กลุ่มงานวางแผนและออกแบบ 2, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-02,08:50 น.,ใช้เวลา 335 วัน 21 ชม.,343,7
2XV9WJ,2023-12-27,17:13 น.,รอรับเรื่อง 347 วันที่แล้ว,เขตบางกอกใหญ่ แขวงวัดท่าพระ,ปัญหา: พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง ทำให้บริเวณดังกล่าวมืดมากบ้านเลขที่: 1007/1ซอย: อิสรภาพ 33 ซอย 8ถนน: อิสรภาพ จุดสังเกต: ไฟส่องสว่างทางหน้าบ้านเลขที่ตามที่ระบุ ภายในซอยแยกดังกล่าวเขต: บางกอกใหญ่#1555,"การไฟฟ้านครหลวง เขตธนบุรี, เขตบางกอกใหญ่, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,2024-01-15,20:05 น.,ใช้เวลา 19 วัน 2 ชม.,348,329
PWYUGT,2023-12-26,12:54 น.,รอรับเรื่อง 348 วันที่แล้ว,เขตธนบุรี แขวงบุคคโล,ปัญหา: พบถนนขรุขระไม่เสมอกัน เกิดจากการก่อสร้างสถานีรถไฟฟ้าถนน: สมเด็จพระเจ้าตากสินจุดสังเกต: ตั้งแต่ถนนหน้าโรงพยาบาลพระปิ่นเกล้า งบริเวณซอยสมเด็จพระเจ้าตากสิน 20 ไปจนถึง ซอยสมเด็จพระเจ้าตากสิน 22เขต: ธนบุรี#1555,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,เปิดเรื่องใหม่,2024-01-05,10:14 น.,ใช้เวลา 9 วัน 21 ชม.,349,339
BGAW3N,2023-12-26,07:35 น.,รอรับเรื่อง 349 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,ปัญหา: ผู้ร้องแจ้งว่า พนักงานของเรือดังกล่าว มีพฤติกรรมไม่เหมาะสม พูดจาหยาบคาย ข่มขู่ประชาชน พนักงาน มีลักษณะอ้วนสวมหมวกแก๊บ หน้ากลม ผิวดำ และ อีกคน ผอม ใส่แว่น สูงราว 160 ซม. อายุประมาณ 50 ใส่ชุดกะลาสี สีน้ำเงินถนน: พระจันทร์จุดสังเกต: เรือของบริษัท สุพัตรา จำกัดบริเวณชุมชนท่าพระจันทร์ ติดกับมหาวิทยาลัยธรรมศาสตร์เขต: พระนคร#1555,"ร้องทุกข์ กทม. 1555, เขตพระนคร, กรมเจ้าท่า (Marine Department), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2023-12-28,06:36 น.,ใช้เวลา 1 วัน 23 ชม.,349,347
2023-LA2QE2,2023-12-24,16:25 น.,รอรับเรื่อง 350 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ถนนวงแหวนกาญจนา ทำถนนมานานเป็นปีๆ ล่าสุดเวลาเลิกงาน 2-3 ทุ่ม ปิดเส้นทางหลัก ให้เดินเล่นคู่ขนาด รถติดมากๆ รถบรรทุกก็เยอะ เสียเวลาเป็นชั่วโมง เส้นนี้ก่อสร้างก็ทำช้า คนใช้ก็เยอะ ช่วงเร่งทีครับ ปีใหม่แล้วยังไม่ถึงไหนเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2024-02-09,12:29 น.,ใช้เวลา 46 วัน 20 ชม.,351,304
2023-3TNHWX,2023-12-17,08:18 น.,รอรับเรื่อง 358 วันที่แล้ว,เขตจตุจักร,รถเมล์สาย 39 ควันดำมาก ทั้งๆอยู่ในท่ามกลางปัญหา PM2.5,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), สำนักสิ่งแวดล้อม กทม., เขตจตุจักร, กรมการขนส่งทางบก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2024-02-02,12:06 น.,ใช้เวลา 47 วัน 3 ชม.,358,311
2023-7FWHZY,2023-11-17,10:00 น.,รอรับเรื่อง 387 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,รถโดยสารเส้นเอกมัย มีน้อยมาก รอ20-30 นาทีคนก็อัดแน่น,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตวัฒนา, การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2023-11-24,15:22 น.,ใช้เวลา 7 วัน 5 ชม.,388,381
AYBY4W,2023-11-15,11:47 น.,รอรับเรื่อง 389 วันที่แล้ว,เขตทวีวัฒนา แขวงทวีวัฒนา,ปัญหา: อยากให้เพิ่มรถเมล์สาธารณะถนน: เลียบคลองทวีวัฒนาจุดสังเกต: วิ่งจาก ถนนเพชรเกษม ไป ถนนปิ่นเกล้านครชัยศรีเขต: ทวีวัฒนา#1555,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,2023-11-24,15:39 น.,ใช้เวลา 9 วัน 3 ชม.,390,381
2023-FKY634,2023-11-06,23:16 น.,รอรับเรื่อง 398 วันที่แล้ว,เขตวัฒนา แขวงคลองตันเหนือ,ป้ายเขตโรงเรียนยังเป็นป้ายเเบบชั่วคราวไม่ได้ปรับปรุงใหม่,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตวัฒนา, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2024-12-05,23:44 น.,ใช้เวลา 395 วัน,399,4
