ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-4VUMG7,2024-12-08,07:57 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตห้วยขวาง แขวงดินแดง,ถนนชำรุด เสี่ยงอุบัติเหตุ และอันตรายกับผู้ใช้รถยนต์ และ รถจักรยานยนต์,"เขตดินแดง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-08,07:57 น.,รอรับเรื่อง,1,1
2024-E74N6Y,2024-12-08,07:07 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง,ติดตั้งป้ายต่ำมาก คนเดินเกิดอุบัติเหตุหัวชนป้ายตลอด,"เขตดินแดง, กรุงเทพมหานคร",อุบัติเหตุ,รอรับเรื่อง,2024-12-08,07:07 น.,รอรับเรื่อง,1,1
2024-498VRR,2024-12-08,06:47 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เยาวชนไทย-ญี่ปุ่ญ กทม.ดูแลหรือไม่,"เขตดินแดง, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-08,06:47 น.,รอรับเรื่อง,1,1
2024-8LQR7W,2024-12-07,23:31 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,ไฟส่องทางที่เพิ่งเปลี่ยนดับ,"เขตดินแดง, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,2024-12-07,23:31 น.,รอรับเรื่อง,2,2
2024-AVAA6E,2024-12-07,22:01 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง,มอไซค์วินสุทธิสาร ดื่มเหล้า และจอดเส้นขาวแดง,"เขตดินแดง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-07,22:01 น.,รอรับเรื่อง,2,2
2024-6VX967,2024-12-07,21:59 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง,วินมอไซค์ ถนนสุทธิสารวินจอดรถตรงขาว-แดง / ทำตัวไม่มีมารยาท / บางครั้งเห็นมีการดื่มเหล้าที่วิน,"เขตดินแดง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-07,21:59 น.,รอรับเรื่อง,2,2
2024-KFUP9H,2024-12-07,20:46 น.,รอรับเรื่อง 1 วันที่แล้ว,แขวงรัชดาภิเษก,มีการทิ้งขยะเศษกิ่งไม้ต้นไม้ใบไม้ริมร่องน้ำถนนและพื้นถนน,"เขตดินแดง, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-07,20:46 น.,รอรับเรื่อง,2,2
2024-3BGU22,2024-12-07,16:48 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงดินแดง,จอดบนทางเดินเท้า หน้าร้านคาราโอเกะ ข้าง Betagro shop ดินแดง ฝั่งประชาสงเคราะห์ 16 บอกขนาดนี้น่าจะละเอียดพอนะครับ แจ้งหลายรอบมาก ไม่เห็นดำเนินการเทียบปรับตามกฎหมายเลยครับ,"เขตดินแดง, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-07,16:48 น.,รอรับเรื่อง,2,2
2024-CHBQAC,2024-12-07,16:00 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง,บนแฟลต51ชั้นบนสุดห้องที่8มีการเลี้ยงนกพิราบในกรงและไม่มีการเทมูลสัตว์ ลงมาข้างล่างแชะได้มีการโดนรถของหนู,"เขตดินแดง, กรุงเทพมหานคร",สัตว์,รอรับเรื่อง,2024-12-07,16:00 น.,รอรับเรื่อง,2,2
2024-BHC79K,2024-12-07,14:58 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงดินแดง,มีคนมายืนไหว้ขายพวงมาลัยตลอด,"เขตดินแดง, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-12-07,14:58 น.,รอรับเรื่อง,2,2
2024-MBRMBX,2024-12-07,13:46 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงดินแดง,หอพักมีการต่อเติมโครงสร้างเหล็กเกินมาตรฐานกำหนด และการก่อนสร้างรบกวน เสาร์ทิตย์,"เขตดินแดง, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-07,13:46 น.,รอรับเรื่อง,2,2
2024-H9Q2KR,2024-12-07,09:55 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง,เรื่องที่แจ้งไม่มีความคืบหน้า,"เขตดินแดง, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2024-12-07,09:55 น.,รอรับเรื่อง,2,2
2024-MW83Y3,2024-12-07,09:17 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ถนนชำรุด เป็นหลุด ยุบ,"เขตดินแดง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-07,09:17 น.,รอรับเรื่อง,2,2
2024-3ZVT6H,2024-12-07,07:29 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,วางสิ่งของต้นไม้ ตั้งโต๊ะขายของเกินถนน ทำให้สัญจรเข้าออกลำบาก แถมเอารถกระบะสีขาวมาจอดกินที่ทำให้ทางเข้าออกลำขากขึ้นไปอีก ร้านค้าส้มตำชอบวางของกั๊กที่ แถววางถังขยะตัวเองมั่ว ขวางทาง รบกวนด้วยครับ แจ้งมา2วันละครับไม่มีตอบรับ ช่วยย้ายต้นไม้ ร้านค้าด้วยครับ ส่วนเรื่องรถเด๋วผมแจ้งเพิ่มครับ,"เขตดินแดง, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,07:29 น.,รอรับเรื่อง,2,2
2024-3KZWN3,2024-12-07,06:31 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง,ฝาท่อระบายน้ำกำลังจะแตกครับ,"เขตดินแดง, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2024-12-07,06:31 น.,รอรับเรื่อง,2,2
2024-NYEG4T,2024-12-07,06:29 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง,ตัวปิดท่อระบายน้ำกำลังจะแตกครับ อยู่หน้าบ้าน582/354อยู่เจริญซอย19,"เขตดินแดง, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2024-12-07,06:29 น.,รอรับเรื่อง,2,2
2024-HGA2CX,2024-12-07,00:52 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ร้าน ช.กุ้งเผา ดินแดงเจ้าของกิจการ(พันจ่าอากาศโท นารายณ์ ปัญญา)(กรมสรรพาวุธทหารอากาศ)ร้าน ช.กุ้งเผา ดินแดง 502/69 อยู่เจริญ แขวง/เขตดินแดง กทม.ประกอบกิจการเผากุ้งตลอด 24 ชม.ก่อความเดือดร้อนรำคาญและเสียสุขภาพ เนื่องจากกลิ่นเหม็นตลอดเวลา รถส่งกุ้งก้อเสียงดัง สร้างปัญหาจริงๆทั้งกลิ่น ทั้งควัน ทั้งเสียง,"เขตดินแดง, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2024-12-07,00:52 น.,รอรับเรื่อง,2,2
2024-N932DG,2024-12-06,23:44 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ร้าน ช.กุ้งเผา ดินแดงเจ้าของกิจการ(พันจ่าอากาศโท นารายณ์ ปัญญา)(กรมสรรพาวุธทหารอากาศ)ร้าน ช.กุ้งเผา ดินแดง 502/69 อยู่เจริญ แขวง/เขตดินแดง กทม.ประกอบกิจการเผากุ้งตลอด 24 ชม.ก่อความเดือดร้อนรำคาญและเสียสุขภาพ เนื่องจากกลิ่นเหม็นตลอดเวลา,"เขตดินแดง, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2024-12-06,23:44 น.,รอรับเรื่อง,3,3
2024-7DYADD,2024-12-06,22:54 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ร้าน ช.กุ้งเผา ดินแดง 502/69 อยู่เจริญ แขวง/เขตดินแดง กทม. ประกอบกิจการเผากุ้งตลอด 24 ชม. ก่อให้เกิดความเดือดร้อนรำคาญและส่งผลเสียต่อสุขภาพ เนื่องจากมีกลิ่นเหม็นตลอดเวลา,"เขตดินแดง, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2024-12-06,22:54 น.,รอรับเรื่อง,3,3
2024-NCAF6H,2024-12-06,21:42 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,คุณลุงเลี้ยงนกพิราบที่เคยเป็นข่าวกินแมลงสาบ เอาข้าวมาเลี้ยงนกพิราบจำนวนมากที่ริมถนนสุทธิสารแถวหน้าโลตัสโกเฟรช-ร้านตี๋หล่อ สกปรกมากๆ,"เขตดินแดง, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-06,21:42 น.,รอรับเรื่อง,3,3
2024-3VH87M,2024-12-06,21:28 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง,"1.พบเห็น รปภ. ไม่ปฏิบัติหน้าที่ ใช้เวลางานตั้งครัวประกอบอาหารบริเวณชั้นจอดรถหน้าทางเข้าอาคารไอราวัต ในการจับกลุ่มทำอาหาร และได้ยินพูดคุยกันว่า ""เมาแล้ว"" มีการขับขี่รถมอเตอร์ไซต์ด้วยความเร็ว อยากให้ตรวจสอบ เนื่องจากอาจเป็นอันตรายต่อบุคคล และไม่เหมาะสมในสถานที่ราชการ 2. พบการสูบบุหรี่ ในพื้นที่อาคารจอดรถ มีทั้งบุคลากร และ รปภ. เดินผ่านบริเวณลานจอดใต้อาคาร มีกลิ่นบุหรี่ พบก้นบุหรี่ตามพื้น อากาศไม่ถ่ายเท อันตรายต่อสุขภาพผู้อื่น","เขตดินแดง, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2024-12-06,21:28 น.,"1.พบเห็น รปภ. ไม่ปฏิบัติหน้าที่ ใช้เวลางานตั้งครัวประกอบอาหารบริเวณชั้นจอดรถหน้าทางเข้าอาคารไอราวัต ในการจับกลุ่มทำอาหาร และได้ยินพูดคุยกันว่า ""เมาแล้ว"" มีการขับขี่รถมอเตอร์ไซต์ด้วยความเร็ว อยากให้ตรวจสอบ เนื่องจากอาจเป็นอันตรายต่อบุคคล และไม่เหมาะสมในสถานที่ราชการ 2. พบการสูบบุหรี่ ในพื้นที่อาคารจอดรถ มีทั้งบุคลากร และ รปภ. เดินผ่านบริเวณลานจอดใต้อาคาร มีกลิ่นบุหรี่ พบก้นบุหรี่ตามพื้น อากาศไม่ถ่ายเท อันตรายต่อสุขภาพผู้อื่น",3,3
2024-E738KM,2024-12-06,20:17 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,ผอ.โรงเรียนวิจิตรวิทยา เขตวัฒนา ได้ส่งคนไปอบรมแต่มิได้บอกกล่าวล่วงหน้าแกที่คนต้องไปอบรมทราบ และคนที่ถูกส่งไปอบรมนั้นไม่ว่างจะต้องไปทำธุระที่ต่างจังหวัด และได้จ่ายค่าใช้จ่ายในการไปต่างจังหวัดไปแล้ว แต่ผอ.ของโรงเรียนมิได้สนใจ และได้ขู่ว่าถ้าไม่ไปอบรมจะไม่ให้ผ่านงาน,"เขตดินแดง, กรุงเทพมหานคร",โรงเรียน,รอรับเรื่อง,2024-12-06,20:17 น.,รอรับเรื่อง,3,3
2024-DPKKKX,2024-12-06,19:39 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,พื้นสนามเทนนิสแตกร้าว ไทยญี่ปุ่นดินแดง,"เขตดินแดง, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-06,19:39 น.,รอรับเรื่อง,3,3
2024-BW6NUV,2024-12-06,18:54 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ถนนชำรุด ขรุขระ,"เขตดินแดง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-06,18:54 น.,รอรับเรื่อง,3,3
2024-44L2TZ,2024-12-06,15:11 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ในซอยตลาดศรีทองคำ ไม่มีเจ้าหน้าที่ มาเก็บขยะ ประมาณ 1 สัปดาห์แล้วค่ะ,"เขตดินแดง, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-06,15:11 น.,รอรับเรื่อง,3,3
2024-3AUWPV,2024-12-06,15:00 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงดินแดง,พบกลุ่มชายและหญิงประมาณ3-5คน จับกลุ่มทานแอลกอฮอล์ที่บริเวณทางเท้า ปากซอย ซ.รัชดาฯ7(นาทอง9) ช่วงเวลา 7โมงเช้าเป็นต้นไป ของทุกวัน ทำให้ประชาชนที่เดินทางสัญจรด้วยรถยนต์ จักรยานยนต์ เกิดอุบัติเหตุได้ และผู้คนที่เดินทางเท้าโดยคุกคามทางสายตา รู้สึกไม่ปลอดภัยและสถานที่ดังกล่าวเป็นทางสาธารณะไม่เหมาะสมแก่การกระทำดังกล่าว,"เขตดินแดง, กรุงเทพมหานคร",จุดเสี่ยง,รอรับเรื่อง,2024-12-06,15:00 น.,รอรับเรื่อง,3,3
2024-C3X3U3,2024-12-06,14:23 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,แจ้งกทม . 1555 แล้ว เรื่อง ไก่ 7-8 ตัวขันเสียงดัง ช่วง 0900 -1100 กับ 1630 ถึง 1830 รหัส 8824,"เขตดินแดง, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-06,14:23 น.,รอรับเรื่อง,3,3
2024-P3AZFN,2024-12-06,11:19 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,อยากให้เปลี่ยนเป็นโคมไฟ LED เพราะต้นซอยเปลี่ยนมาเป็นปีกว่าแล้ว หลอดไม่ค่อยสว่าง,"ฝ่ายโยธา เขตดินแดง, เขตดินแดง, กรุงเทพมหานคร",ไฟฟ้า,กำลังดำเนินการ,2024-12-09,08:36 น.,ใช้เวลา 2 วัน 21 ชม.,3,0
2024-GCRKR3,2024-12-06,09:56 น.,รอรับเรื่อง 2 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,วางสิ่งของตั้งร้านค้า กินเลนถนนเยอะมาก การสัญจรเข้าออกลำบาก ซอยเล็กมากอยู่แล้ว,"เขตดินแดง, ฝ่ายเทศกิจ เขตดินแดง, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-12-06,11:15 น.,ใช้เวลา 1 ชม. 20 นาที,3,3
2024-6APC3X,2024-12-03,23:38 น.,รอรับเรื่อง 5 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,ขายบุหรี่ไฟฟ้าให้เด็ก ใกล้โรงเรียน,"เขตดินแดง, ฝ่ายเทศกิจ เขตดินแดง, กรุงเทพมหานคร",โรงเรียน,รอรับเรื่อง,2024-12-04,09:45 น.,ใช้เวลา 10 ชม. 7 นาที,6,5
2024-HC2VFZ,2024-11-26,14:09 น.,รอรับเรื่อง 12 วันที่แล้ว,เขตดินแดง แขวงดินแดง,บริเวณด้านข้างแฟลต 36 เคหะชุมชนห้วยขวาง มีการนำพื้นที่ถนนและทางเท้าไปใช้ประโยชน์ในการจอดรถและเพื่อการส่วนตัว อันตรายแก่ผู้เดินเท้าและใช้ถนนเป็นคอขวดอย่างมาก เป็นเช่นนี้มาเป็นเวลานาน จึงขอให้เจ้าหน้าที่ลงพื้นที่จัดระเบียบด้วย,"สำนักงานเคหะนครหลวง สาขาห้วยขวาง, การเคหะแห่งชาติ, เขตดินแดง, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-11-27,17:55 น.,ใช้เวลา 1 วัน 3 ชม.,13,12
2024-6MCLV2,2024-11-22,08:54 น.,รอรับเรื่อง 16 วันที่แล้ว,เขตดินแดง,เอาไม้มาทำทางขึ้นลงฟุตบาทจำนวน3อัน,"ฝ่ายเทศกิจ เขตดินแดง, เขตดินแดง, กรุงเทพมหานคร",ทางเท้า,เปิดเรื่องใหม่,2024-12-07,14:37 น.,ใช้เวลา 15 วัน 5 ชม.,17,2
2024-ND48KB,2024-09-23,17:31 น.,รอรับเรื่อง 76 วันที่แล้ว,เขตดินแดง แขวงรัชดาภิเษก,นี่เพิ่งถ่ายสดๆ เลยครับ เวลา 17.30 น. วันที่ 23 กย ก็ยังมีคนเอาข้าวมาเทให้นกกินอีกแล้ว ไหนบอกจะตั้งป้ายตั้งอะไร ดูกล้องเอาคนทำมาดำเนินคดี อันนี้ฝากนะครับ ถ้ามาถ่ายรูปกันอย่างเดียวอีก ผมจะ *** ไม่ต้องปิดเรื่องเลยครับ เขตดินแดง,"ฝ่ายเทศกิจ เขตดินแดง, ฝ่ายสิ่งแวดล้อมฯ เขตดินแดง, เขตดินแดง, กรุงเทพมหานคร",สัตว์,เปิดเรื่องใหม่,2024-12-07,13:46 น.,ใช้เวลา 74 วัน 20 ชม.,77,2
X8MXD7,2023-09-08,13:40 น.,รอรับเรื่อง 457 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660035608ขอเสนอความคิดเห็นเกี่ยวกับการเพิ่มเติมต่อเส้นทางการเดินรถของรถไฟฟ้าสายสีทอง ประชาชนประสงค์ให้มีต่อเส้นทางการเดินรถไปถึงโรงพยาบาลศิริราช กรุงเทพมหานคร เพราะในขณะนี้ได้มีการเดินเส้นทางถึงสถานีโรงเรียนศึกษานารี หากมีการเพิ่มเติมเส้นทางจะเป็นการอำนวยความสะดวกในการเดินทางไปยังโรงพยาบาลศิริราช วังหลัง หรือพื้นที่บริเวณใกล้เคียงบริเวณนั้น //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), ร้องทุกข์ กทม. 1555, เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,2024-06-04,08:24 น.,ใช้เวลา 269 วัน 18 ชม.,458,188
2023-8MX86E,2023-07-26,18:06 น.,รอรับเรื่อง 501 วันที่แล้ว,เขตดินแดง,ฟุตบาทพังชิบหายมาหลายเดือนแล้ว เมื่อไหร่จะมาทำงานซะทีวะ รอบิดาพวกคุณตกหลุมกันก่อนหรอไง เฮงซวย,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), กองแผนงานและประสานสาธารณูปโภค สำนักการโยธา (กผภ.สนย.) กทม., สำนักการโยธา กทม., เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, สำนักงานระบบขนส่ง สขส. สจส., เพื่อนชัชชาติ, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2023-08-19,13:54 น.,ใช้เวลา 23 วัน 19 ชม.,502,478
2022-4KGDL7,2022-08-10,06:53 น.,รอรับเรื่อง 852 วันที่แล้ว,เขตดินแดง,นั่งกินเหล้าขวางทางเท้าเวลาเช้า ทุกวัน,"สน.สุทธิสาร, ฝ่ายเทศกิจ เขตดินแดง, เขตดินแดง, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 1 (บก.น.1), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-08-25,09:04 น.,ใช้เวลา 15 วัน 2 ชม.,852,837
