ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-3ECDVQ,2024-12-08,22:06 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,คอบปูนทาเเตกกร่อนมาซ่อมด้วยครับ,"เขตปทุมวัน, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-08,22:06 น.,รอรับเรื่อง,1,1
2024-BWTCYA,2024-12-08,22:04 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน,คอบทางเท้าตลอดเเนวซีดจางดํามากๆ มาจากกาลเสลาใช้งานเเต่สจสเจ้าหน้าที่ก็ต้องมาคอยฉีดล้างซ่อมแซมทำความสะอาดด้วยครับไม่งัอนใช้งบทาเท่าไหร่ก็ไม่พอ,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,22:04 น.,รอรับเรื่อง,1,1
2024-FRUG2M,2024-12-08,22:02 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,คอบทางเท้าเเตกขรุขระกร่อนเเตก,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,22:02 น.,รอรับเรื่อง,1,1
2024-KPXGMY,2024-12-08,22:02 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,ผ่านมา4เดือนสูบเหมือนเดิม,"เขตปทุมวัน, กรุงเทพมหานคร",ประปา,รอรับเรื่อง,2024-12-08,22:02 น.,รอรับเรื่อง,1,1
2024-AFQRZ2,2024-12-08,22:01 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,กระเบื้องทางเท้าเเตกขรุขระกระดก,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,22:01 น.,รอรับเรื่อง,1,1
2024-9MTA72,2024-12-08,22:00 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,พื้นทางเท้าเเตกฉาบไปมาไม่เรียบร้อยพังไม่สวยงาม,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,22:00 น.,รอรับเรื่อง,1,1
2024-62E8MN,2024-12-08,21:58 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,ภายในพื้นที่ของจุฬาหรือไม่ให้ตรวจสอบส่งต่อพื้นที่ให้เเก้ไขปัญหาดังกล่าว พื้นที่ใจกลางเมืองเเต่ฝาท่อพังมากเป็นเหล็กก็โผล่คนจะตกหรือสะดุดวันไหน,"เขตปทุมวัน, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2024-12-08,21:58 น.,รอรับเรื่อง,1,1
2024-8VUB83,2024-12-08,21:55 น.,รอรับเรื่อง 10 ชั่วโมงที่แล้ว,เขตปทุมวัน,ตู้ของหน่วยงานการไฟฟ้าบางตู้ไม่มาฝาปิดชำรุดบ้างเเละไม่ได้ปิดให้ดีเรียบร้อย,"เขตปทุมวัน, กรุงเทพมหานคร",อุปกรณ์ชำรุด,รอรับเรื่อง,2024-12-08,21:55 น.,รอรับเรื่อง,1,1
2024-ANWE98,2024-12-08,21:02 น.,รอรับเรื่อง 11 ชั่วโมงที่แล้ว,เขตปทุมวัน,อยากให้ช่วยตรวจสอบรถแท็กซี่หน่อยค่ะ คนไทยเรียกไม่ไปเลย เรียกใกล้ไม่ไป เรียกไกลก็ไม่ไป ไปแต่นักท่องเที่ยว พอเจอคันที่ไปก็จะไม่กดมิตเตอร์จะเรียกเหมา,"เขตปทุมวัน, กรุงเทพมหานคร",แท็กซี่/รถเมล์,รอรับเรื่อง,2024-12-08,21:02 น.,รอรับเรื่อง,1,1
2024-CFUM67,2024-12-08,18:25 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงลุมพินี,คืนสภาพถนน แย่มากครับ ลงมาดูด้วยครับ,"เขตปทุมวัน, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-08,18:25 น.,รอรับเรื่อง,1,1
2024-FW4WTB,2024-12-08,17:53 น.,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตปทุมวัน,สอบถามคะตกลงช่องนี้สำหรับรถเมล์หรือรถอะไรคะ,"เขตปทุมวัน, กรุงเทพมหานคร",แท็กซี่/รถเมล์,รอรับเรื่อง,2024-12-08,17:53 น.,รอรับเรื่อง,1,1
2024-9C3X8M,2024-12-08,16:04 น.,รอรับเรื่อง 16 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงรองเมือง,ข้างร้าน พาข้าว มีการก่อสร้าง เชื่อมเหล็ก สะเก็ดไฟตกลงมาโดนคนเดินทางเท้า,"เขตปทุมวัน, กรุงเทพมหานคร",อุบัติเหตุ,รอรับเรื่อง,2024-12-08,16:04 น.,รอรับเรื่อง,1,1
2024-KYVMDF,2024-12-08,15:56 น.,รอรับเรื่อง 16 ชั่วโมงที่แล้ว,เขตปทุมวัน,ปัญหาขอทานเด็ก อาจจะค้ามนุษย์ ในย่านแหล่งท่องเที่ยวกลางเมือง,"เขตปทุมวัน, ฝ่ายเทศกิจ เขตปทุมวัน, กรุงเทพมหานคร",คนเร่ร่อน,รอรับเรื่อง,2024-12-09,08:34 น.,ใช้เวลา 16 ชม. 39 นาที,1,0
2024-8HDPGF,2024-12-08,12:25 น.,รอรับเรื่อง 20 ชั่วโมงที่แล้ว,เขตปทุมวัน,พบเห็นเทศกิจมายืนประจำจุด1ท่านที่สะพานลอย ประมาณ 11:30 ยืนเฉยๆเเช่กับที่ไหนๆมาแล้วเดินลงไปบ้างเดินถัดไปตรงเซนทรัลเวิลด์บ้าง คนมาขายกันเพียบไร้ระเบียบมากมาทั้งทีเเต่ยืนจุดเดียวที่อื่นใกล้ไม่ดูไม่เห็นเเต่ปรับ⚠️⚠️⚠️⚠️⚠️⚠️⚠️,"เขตปทุมวัน, ฝ่ายเทศกิจ เขตปทุมวัน, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-12-09,08:26 น.,ใช้เวลา 20 ชม. 1 นาที,1,0
2024-3FBFWC,2024-12-08,12:23 น.,รอรับเรื่อง 20 ชั่วโมงที่แล้ว,เขตปทุมวัน,ตู้เหล็กถูกพ่นสีช่วยดำเนินการลบทำความสะอาดด้วยครับ,"เขตปทุมวัน, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-08,12:23 น.,รอรับเรื่อง,1,1
2024-D7FHKR,2024-12-08,12:19 น.,รอรับเรื่อง 20 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,พื้นทางเท้าลงตากสะพานเป็นหลุมไม่เรียบช่วยดำเนินการปรับปรุงฉาบปูนด้วยครับ,"เขตปทุมวัน, สำนักการโยธา กทม., กรุงเทพมหานคร",ทางเท้า,ส่งต่อ,2024-12-09,08:35 น.,ใช้เวลา 20 ชม. 16 นาที,1,0
2024-CZ9BC8,2024-12-08,11:20 น.,รอรับเรื่อง 21 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงลุมพินี,บุตรชายขาพเจ้าเคยมีคดีกับรปภที่ทำร้ายบุตรขาพเจ้าหลังจากจบคดีเรียบร้อยลูกชายขาพเจ้าก็เข้าไปทำกิจกรรมปกติมีพนักงานมาชี้ว่าเด็กคนนี้แหละที่ทำให้ไปส.นเสียเงิน500เด็กระบุถูกเพราะจริงๆปรับ1000แต่เราขอให้ปรับเบาลักษณะนี้คือคุกคามเด็กครับเพราะเราร้องเรียนทางเค้าจนมาเรื่องให้ลูกชายขาพเจ้าอ่านและอ่านข้อกฏหมายกับเด็ก8ขวบว่าไม่มีผู้ปกครองต้องโดนจับปรับทำให้ลูกชายขาพเจ้าหวาดกลัวทั้งที่ทำกิจกรรมพับกระดาษกับครูต่างชาติการนำพาลูกชายขาพเจ้าไปอ่านกฏว่าต้องมีผู้ปกครองดูแลสรุปทั้งห้องนั้นมีเด็กที่ผู้ปกครองอยู่ด้านนอกก็มีเพราะเด็กๆทำกิจกรรมป้ายปิดที่หน้าห้องน้ำห้องสมุดขาพเจ้ามิได้ทอดทิ้งบุตรไปกับขาพเจ้ากลับกับขาพเจ้าขาพเจ้าออกกำลังกายด้านนอกมีข้อกฏหมายนี้เข้าข่ายมั้ย,"เขตปทุมวัน, กรุงเทพมหานคร",ขอความช่วยเหลือ,รอรับเรื่อง,2024-12-08,11:20 น.,รอรับเรื่อง,1,1
2024-DZ6AHB,2024-12-08,09:49 น.,รอรับเรื่อง 22 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงลุมพินี,เสียงดังรบกวน,"เขตปทุมวัน, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-08,09:49 น.,รอรับเรื่อง,1,1
2024-M64M8L,2024-12-08,09:21 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,พบเห็นเทศกิจมายืนประจำจุด1ท่านที่สะพานลอย ประมาณ 11:30 ยืนเฉยๆเเช่กับที่ไหนๆมาแล้วเดินลงไปบ้างเดินถัดไปตรงเซนทรัลเวิลด์บ้าง คนมาขายกันเพียบไร้ระเบียบมากมาทั้งทีเเต่ยืนจุดเดียวที่อื่นใกล้ไม่ดูไม่เห็นเเต่ปรับ⚠️⚠️⚠️⚠️⚠️⚠️⚠️,"เขตปทุมวัน, ฝ่ายเทศกิจ เขตปทุมวัน, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-12-09,08:23 น.,ใช้เวลา 23 ชม. 2 นาที,1,0
2024-6BVXLE,2024-12-08,09:20 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน,ใต้ต้นไม้ตลอดเเนวที่ได้ทำทางเท้าใหม่ยังไม่มียางมะตอยปูให้เรียบใค้ต้นไม้ตามมาตรฐานใหม่กทม ยางแอดฟอลใต้ต้นไม้ พบเจอเเต่ขยะ!,"เขตปทุมวัน, สำนักการโยธา กทม., กรุงเทพมหานคร",ทางเท้า,ส่งต่อ,2024-12-09,08:35 น.,ใช้เวลา 23 ชม. 16 นาที,1,0
2024-3TAK9P,2024-12-08,09:18 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน,พบเห็นเทศกิจมายืนประจำจุด1ท่านที่สะพานลอย ประมาณ 11:30 ยืนเฉยๆเเช่กับที่ไหนๆมาแล้วเดินลงไปบ้างเดินถัดไปตรงเซนทรัลเวิลด์บ้าง คนมาขายกันเพียบไร้ระเบียบมากมาทั้งทีเเต่ยืนจุดเดียวที่อื่นใกล้ไม่ดูไม่เห็นเเต่ปรับ⚠️⚠️⚠️⚠️⚠️⚠️⚠️,"เขตปทุมวัน, ฝ่ายเทศกิจ เขตปทุมวัน, กรุงเทพมหานคร",หาบเร่แผงลอย,รอรับเรื่อง,2024-12-09,08:23 น.,ใช้เวลา 23 ชม. 5 นาที,1,0
2024-DBCZW2,2024-12-08,09:12 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน,ทางเท้ากระเบื้อง เน้นย้ำ กทมนะครับ ไม่ใช่โยนไปให้จุฬานะครับพังมาเป็นปีเเล้วสภาพเเตกขรุขระมากๆ,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,09:12 น.,รอรับเรื่อง,1,1
2024-MV2LRX,2024-12-08,09:11 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน,ทางเท้าเป็นโพรงหลุมลงไปอันตรายมาก,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,09:11 น.,รอรับเรื่อง,1,1
2024-NP9RK2,2024-12-08,09:09 น.,รอรับเรื่อง 23 ชั่วโมงที่แล้ว,เขตปทุมวัน,ทางเท้ากระเบื้อง เน้นย้ำ กทมนะครับ ไม่ใช่โยนไปให้จุฬานะครับพังมาเป็นปีเเล้วสภาพเเตกขรุขระมากๆ,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-08,09:09 น.,รอรับเรื่อง,1,1
2024-KR88C2,2024-12-08,06:22 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงรองเมือง,รถจอด3วันแล้วครับ,"เขตปทุมวัน, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-08,06:22 น.,รอรับเรื่อง,1,1
2024-6TZWHW,2024-12-08,00:14 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงวังใหม่,ฝาท่อปูน(ทศท)ทะลุเป็นรู เสี่ยงคนตกท่อ บริเวณทางเดินเท้า ซอยจุฬา12 ข้างๆประตูจุฬาฯฝั่งสถาบันบัณฑิตบริหารธุรกิจศศินทร์ (ฝั่งตรงข้ามMBK),"เขตปทุมวัน, กรุงเทพมหานคร",อาคารสถานที่ชำรุด,รอรับเรื่อง,2024-12-08,00:14 น.,รอรับเรื่อง,1,1
2024-4VRUD9,2024-12-07,23:02 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงลุมพินี,บุตรชายวัย8ขวบเข้าใช้บริการห้องสมุดซึ่งตัวขาพเจ้าอยู่ด้านนอกมันเข้าข่ายผิดกฏหมายข้อนี้หรือไม่เนื่องจากขาพเจ้าไม่ได้ทอดทิ้งบุตรแแต่อย่างใดบุตรชายไปกับขาพเจ้าแล้วขาพเจ้าก็รับกลับเจ้าหน้าที่พาบุตรชายขาพเจ้าเจ้าไปอ่านข้อความ,"เขตปทุมวัน, กรุงเทพมหานคร",ขอใช้บริการ,รอรับเรื่อง,2024-12-07,23:02 น.,รอรับเรื่อง,2,2
2024-3UTZCC,2024-12-07,21:45 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงลุมพินี,อยากทราบว่่าผู้ปกครองต้องอยู่เเฝ้าบุตรอายุ8ขวบตลอดการใช้บริการในห้องสมุดหรือไม่เพราะเจ้าหน้าที่ให้บุตรชายขาพเจ้าอ่าน,"เขตปทุมวัน, กรุงเทพมหานคร",ขอใช้บริการ,รอรับเรื่อง,2024-12-07,21:45 น.,รอรับเรื่อง,2,2
2024-ND83VD,2024-12-07,20:32 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงรองเมือง,ทำงานช่วงกลางคืน มีเสียงและแรงสั่นสะเทือน รบกวนเวลาพักผ่อน,"เขตปทุมวัน, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-07,20:32 น.,รอรับเรื่อง,2,2
2024-CK6BQG,2024-12-07,20:19 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงวังใหม่,เกาะกลางบริเวณถนนอังรีดูนัง สกปรก จัง,"เขตปทุมวัน, กรุงเทพมหานคร",ความสะอาด,รอรับเรื่อง,2024-12-07,20:19 น.,รอรับเรื่อง,2,2
2024-FTGUCG,2024-12-07,18:48 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงวังใหม่,หน้าร้านอาหารมีแท่งปูนขวางทางเดิน เนื่องจากเดิมเป็นตู้แต่ทางเขตได้เอาตู้ออกแล้ว ฝากเอาแท่งปูนจุดนี้ออกด้วย เพราะขวางทางเดิน อาจทำให้เกิดอุบัติเหตุได้ และดูไม่สวยงาม,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,18:48 น.,รอรับเรื่อง,2,2
2024-EXRXME,2024-12-07,18:25 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงรองเมือง,มีรถเก่าจอดอยู่ริมถนน,"เขตปทุมวัน, กรุงเทพมหานคร",ผิดกฎจราจร,รอรับเรื่อง,2024-12-07,18:25 น.,รอรับเรื่อง,2,2
2024-BT3KK4,2024-12-07,16:54 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน,เดินโดนราวบันไดแล้วรู้สึกว่าไฟดูดราวสแตนเลส ที่ไว้จับเดินลงบันได ตรงทางลงบีทีเอสสยาม มาหน้าร้านเข้ากรุง,"เขตปทุมวัน, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,2024-12-07,16:54 น.,รอรับเรื่อง,2,2
2024-432Y39,2024-12-07,16:38 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงลุมพินี,ไม่ควรทิ้งทางเท้าไว้แบบนี้ครับอันตรายสำหรับผู้สัญจร โดยเฉพาะผู้สูงอายุและคนที่ใช้รถเข็น ถ้าจะมีการขุดแล้วทิ้งไว้แบบนี้ ควรลาดยางให้เรียบซะมากกว่า หรือถ้าจะทิ้งไว้แบบนี้จริงๆก็ควรทำให้ดีไปเลย (3),"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,16:38 น.,รอรับเรื่อง,2,2
2024-7NNYCZ,2024-12-07,16:36 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน,ไม่ควรทิ้งทางเท้าไว้แบบนี้ครับอันตรายสำหรับผู้สัญจร โดยเฉพาะผู้สูงอายุและคนที่ใช้รถเข็น ถ้าจะมีการขุดแล้วทิ้งไว้แบบนี้ ควรลาดยางให้เรียบซะมากกว่า หรือถ้าจะทิ้งไว้แบบนี้จริงๆก็ควรทำให้ดีไปเลย (2),"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,16:36 น.,รอรับเรื่อง,2,2
2024-TUGEZM,2024-12-07,16:34 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน,ไม่ควรทิ้งทางเท้าไว้แบบนี้ครับอันตรายสำหรับผู้สัญจร โดยเฉพาะผู้สูงอายุและคนที่ใช้รถเข็น ถ้าจะมีการขุดแล้วทิ้งไว้แบบนี้ ควรลาดยางให้เรียบซะมากกว่า หรือถ้าจะทิ้งไว้แบบนี้จริงๆก็ควรทำให้ดีไปเลย,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,16:34 น.,รอรับเรื่อง,2,2
2024-LWDKYF,2024-12-07,16:31 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงลุมพินี,ซอยสมคิดทางเท้าแย่มาก ช่วยปรับปรุงหน่อยครับ มีป้ายขวางทางเดินอีก แค่เสาไฟฟ้าก็ทำให้เดินลำบากแล้วครับ,"เขตปทุมวัน, กรุงเทพมหานคร",ทางเท้า,รอรับเรื่อง,2024-12-07,16:31 น.,รอรับเรื่อง,2,2
2024-4WW23A,2024-12-07,16:23 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน,ไฟถนนติดตลอดเวลา,"เขตปทุมวัน, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,2024-12-07,16:23 น.,รอรับเรื่อง,2,2
2024-GD6ZC7,2024-12-07,14:46 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตวัฒนา แขวงคลองเตยเหนือ,กั้นทางซ่อมถนนจนเหลือแค่ 1 เลน ทางด่วนเพลินจิต ประชาชนที่สัญจรไปมาลำบากมากทำไมไม่กั้นดีๆให้เหลือ 2 เลน,"เขตปทุมวัน, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2024-12-07,14:46 น.,รอรับเรื่อง,2,2
2024-4YML3E,2024-12-07,13:41 น.,รอรับเรื่อง 1 วันที่แล้ว,เขตปทุมวัน แขวงปทุมวัน,ไฟถนนดับบางช่งง,"เขตปทุมวัน, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,2024-12-07,13:41 น.,รอรับเรื่อง,2,2
