ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2024-3H4FEG,2024-12-05,16:48 น.,รอรับเรื่อง 3 วันที่แล้ว,เขตลาดกระบัง แขวงคลองสองต้นนุ่น,ด้านหลังบ้าน ให้อาหารนกพิราบ สร้างความเดือนร้อนให้บ้านบริเวณรอบ เสี่ยงต่อเชื้งโรคและขี้นกจำนวนมากขอปิดบังไม่ให้ใช้รูปนี้กับบุคคลภายในหมู่บ้าน เพราะจะรู้ทันทีว่าใครแจ้ง และจะสร้างความเดือนร้อนให้ทางบ้านค่ะ,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",สัตว์,รอรับเรื่อง,2024-12-05,20:11 น.,ใช้เวลา 3 ชม. 23 นาที,4,4
2024-AM9QE6,2024-12-05,15:05 น.,รอรับเรื่อง 3 วันที่แล้ว,เขตลาดกระบัง แขวงลาดกระบัง,เสียงดัง รบกวนการพักผ่อน,"ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.จรเข้น้อย, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-05,20:15 น.,ใช้เวลา 5 ชม. 11 นาที,4,4
2024-CKH8LT,2024-12-05,08:17 น.,รอรับเรื่อง 4 วันที่แล้ว,เขตลาดกระบัง แขวงลาดกระบัง,ตามนโยบายสำนักอนามัยให้เน้นตรวจภาชนะที่ร้านอาหารจริงๆในพื้นที่มีหลายร้านที่ใช้ชามเสื่อมสภาพเขตควรลงพื้นที่อย่างต่อเนื่องอันนี้ขอยกตัวอย่าง 3 ร้านที่สำรวจมาให้สำนักงานเขตลงพื้นที่ไปตรวจ จะเจอแน่นอน1.ป.พิสดาร ลาดกระบัง 14/1 2.ข้าวต้มอ้วนผอม ถนนลาดกระบัง 3.ข้าวต้มโต้รุ่งเจ๊พีร์ ปากทางสุวรรณภูมิ 4,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",คุ้มครองผู้บริโภค,รอรับเรื่อง,2024-12-05,09:52 น.,ใช้เวลา 1 ชม. 35 นาที,4,4
2024-DDWMY6,2024-12-04,21:57 น.,รอรับเรื่อง 4 วันที่แล้ว,เขตลาดกระบัง,ห้างพาซิโอ ลาดกระบัง อยู่ติดกับ ไอคอนโด มีการซ่อมแซมหรือทำบางอย่างที่ก่อให้เกิดเสียงดังรบกวน และทำในช่วงดึกและยามวิกาลเป็นส่วนใหญ่ ก่อให้เกิดการรบกวนและสร้างความรำคาญให้ดับผู้ที่อาศัยอยู่คอนโด ขอเน้นย้ำว่าเสียงดังในช่วงดึก มีหลายวันที่เริ่มเสียงดังช่วง4-5ทุ่มยาวถึงตี1-2 มีทั้งเสียงตัโกนพูดคุยและเสียงดังจากการทำอะไรบางอย่างของพวกเขา,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-05,00:05 น.,ใช้เวลา 2 ชม. 8 นาที,5,4
2024-3H389W,2024-12-04,09:39 น.,รอรับเรื่อง 4 วันที่แล้ว,,ได้มีการขออนุญาติ จัดงาน ใช้เครื่องเสียง จัดดนตรี หรือไม่ ถัาไม่ได้รับอนุญาติ ทำไมถึงปล่อยให้มีการจัดงาน โดยมีการแสดงดนตรี ยามค่ำคืนเป็นเวลา 10 วัน หากไม่ได้รับอนุญาติ ทำไมถึงปล่อยให้มีการจัดงาน ทำไมผู้อยู่อาศัยต้องได้รับความเดือดร้อน เพื่อให้นายทุนได้ประโยชน์ ขอความชัดเจน ไม่เอาถ่ายรูป แล้วมาบอกดำเนินการแล้ว ขอเป็นหนังสือหลักฐานด้วย อย่าปล่อยให้ทีการจัดงานแล้วค่อยมาแก้ไข,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-04,10:02 น.,ใช้เวลา 24 นาที,5,5
2024-LY3VZT,2024-12-03,08:10 น.,รอรับเรื่อง 6 วันที่แล้ว,เขตลาดกระบัง แขวงคลองสองต้นนุ่น,วันนี้ก็เหมือนเดิมทำงานตั้งแต่ตี5ขนของขึ้นรถเสียงดังไปบอกให้เบาหน่อยก็ยิ่งดังเหมือนแกล้งแถมเิารถจอดขวางถนนขึ้นของรถเข้าออกไม่ได้ขนาดมอเตอร์ไซด์ยังไปไม่ได้ไปบอกก็ว่ายังไม่เสร็จนี่มันถนนสาธารณะ นะ ไม่สนใจชักสีหน้าใส่จะต้องทนแบบนี้ตลอดไปหรอ,"เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.ลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-03,12:15 น.,ใช้เวลา 4 ชม. 5 นาที,6,6
2024-HA6TPK,2024-12-01,17:38 น.,รอรับเรื่อง 7 วันที่แล้ว,เขตลาดกระบัง แขวงคลองสองต้นนุ่น,ทำไมถึงได้มีการให้จัดงานกันทุกปี ร้องเรียนตลอดทุกปี จัดงานแล้วก็เดือดร้อน ผู้ิอยู่อาศัย มีเครื่องเสียง มีดนตรี ตลอดมันไม่ควรให้มีการจัดงานแบบนี้นะ มันคือ แถบที่พักอาศัย แล้วจัด เป็น 10 วันมีดนตรีทุกวัน มันสมควรมั้ย มันต้องห้ามจัดแล้วไอ้ที่ตรงนี้ ดูแลประชาชนบ้าง,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",เสียง,รอรับเรื่อง,2024-12-01,22:01 น.,ใช้เวลา 4 ชม. 24 นาที,8,8
2024-9H47W6,2024-11-28,11:05 น.,รอรับเรื่อง 10 วันที่แล้ว,เขตลาดกระบัง แขวงลาดกระบัง,ขอให้สำนักงานเขตลงพื้นที่ตรวจสอบร้านอาหารตามหนังสือสำนักอนามัยในรูป โดยเฉพาะจุดที่ร้านจำหน่ายอาหารร้อน เช่นก๋วยเตี๋ยว โจ๊ก ข้าวต้ม ต้มเลือดหมู ฯลฯ ตลอดซอยฉลองกรุง 1 และวิดวะการ์เด็น เพื่อร้านจะได้ใช้จานชามที่ปลอดภัย คุ้มครองผู้บริโภค*ขอยกตัวอย่างร้านให้เขตลงตรวจ คือ เก่งข้าวมันไก่ปากซอย RNP มีชามน้ำซุปเสื่อมสภาพ ควรเปลี่ยนเป็นเมลามีนมาตรฐาน มอก.,"ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, เขตลาดกระบัง, กรุงเทพมหานคร",คุ้มครองผู้บริโภค,เปิดเรื่องใหม่,2024-12-04,15:11 น.,ใช้เวลา 6 วัน 4 ชม.,11,5
2024-FR7AQE,2024-09-04,07:49 น.,รอรับเรื่อง 96 วันที่แล้ว,เขตลาดกระบัง แขวงคลองสองต้นนุ่น,แจ้งซ้ำเรื่องเดิม,"เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,2024-09-05,14:55 น.,ใช้เวลา 1 วัน 7 ชม.,96,95
2024-6EKC3H,2024-09-04,01:50 น.,รอรับเรื่อง 96 วันที่แล้ว,เขตลาดกระบัง แขวงลำปลาทิว,ร้านลำน้ำ ได้มีการเปิดเสียงดัง เบสหนักมาก ตอนดึกๆเที่ยงคืนถึงตี2,"สน.ฉลองกรุง, เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",สถานบันเทิง,เปิดเรื่องใหม่,2024-12-09,00:47 น.,ใช้เวลา 95 วัน 22 ชม.,96,0
2024-TDQP7E,2024-08-28,21:34 น.,รอรับเรื่อง 102 วันที่แล้ว,เขตลาดกระบัง แขวงลำปลาทิว,ตลาดนั่งเพลิน มีการเปิดเพลงเสียงดังทุกวันรบกวนการพักผ่อนของผู้พักอาศัยบริเวณรอบๆ รวมถึงบ้านของผมด้วย ”อยากให้หน่วยงานที่เกี่ยวข้อง ตรวจสอบใบอนุญาตการประกอบกิจการ และใบอนุญาตการใช้เสียงด้วยครับ“,"สน.ฉลองกรุง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร",เสียง,เปิดเรื่องใหม่,2024-12-08,22:09 น.,ใช้เวลา 102 วัน,103,1
2023-FUEACT,2023-01-07,07:34 น.,รอรับเรื่อง 702 วันที่แล้ว,เขตลาดกระบัง,รถขนขยะมาทิ้ง ส่งกลิ่นเหม็น ร่วงเกลื่อนถนน ไม่มีการจัดการที่ดีเลย,"เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง, ฝ่ายเทศกิจ เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2023-01-07,15:14 น.,ใช้เวลา 7 ชม. 40 นาที,702,702
2023-BQVMN2,2023-01-06,22:14 น.,รอรับเรื่อง 702 วันที่แล้ว,เขตลาดกระบัง,ร้องเรียนเรื่องขยะกลิ่นเหม็นกับแมลงวันไม่ใช่เรื่องของตกหล่นบนถนนกับเรื่องฝุ่นละอองค่ะ,"เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), ฝ่ายเทศกิจ เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2023-01-07,15:15 น.,ใช้เวลา 17 ชม. 2 นาที,703,702
2023-NKTLBR,2023-01-06,22:04 น.,รอรับเรื่อง 702 วันที่แล้ว,เขตลาดกระบัง,ร้องเรียนเรื่องกลิ่นขยะเหม็นและแมลงวันครับ ไม่ใช่เรื่องวัสดุตกหล่นบนถนนกับฝุ่นละออง,"เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), ฝ่ายเทศกิจ เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2023-01-07,15:16 น.,ใช้เวลา 17 ชม. 12 นาที,703,702
2023-A3R7MN,2023-01-06,21:59 น.,รอรับเรื่อง 702 วันที่แล้ว,เขตลาดกระบัง,ร้องเรียนเรื่องกลิ่นเหม็นและเป็นแหล่งที่อยู่อาศัยของสัตว์นำโรค ไม่ใช่เรื่องวัสดุตกหล่นบนถนนค่ะ,"เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), ฝ่ายเทศกิจ เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2023-01-07,15:18 น.,ใช้เวลา 17 ชม. 19 นาที,703,702
2023-HALML2,2023-01-06,21:35 น.,รอรับเรื่อง 702 วันที่แล้ว,เขตลาดกระบัง,แจ้งขยะส่งกลิ่นเหม็นและเป็นที่อยู่อาศัยของหนูและแมลงวันจำนวนมากครับ ก่อเกิดมลพิษบริเวณใกล้เคียงเป็นอันตรายกับเด็กเล็กครับ,"เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง, ฝ่ายเทศกิจ เขตลาดกระบัง, ฝ่ายสิ่งแวดล้อมฯ เขตลาดกระบัง, กรุงเทพมหานคร, เพื่อนชัชชาติ",น้ำท่วม,รอรับเรื่อง,2023-01-07,15:19 น.,ใช้เวลา 17 ชม. 44 นาที,703,702
