ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
WV4VW7,7/2/2024,22:38 น.,300,รอรับเรื่อง 299 วันที่แล้ว,เขตลาดกระบัง แขวงลาดกระบัง,ปัญหา: บริเวณสถานีรถไฟฟ้าแอร์พอร์ตลิงค์ ลาดกระบัง พบรถสองแถวจอดคร่อมทางรถไฟขวางทางเข้าออกบริเวณหน้าสถานีถนน: ร่มเกล้าเขต: ลาดกระบัง#1555,"สน.ลาดกระบัง, เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ผิดกฎจราจร,เปิดเรื่องใหม่,10/5/2024,07:53 น.,207,ใช้เวลา 92 วัน 9 ชม.
BCJKWB,7/2/2024,22:35 น.,300,รอรับเรื่อง 299 วันที่แล้ว,เขตลาดกระบัง แขวงลาดกระบัง,ปัญหา: บริเวณสถานีรถไฟฟ้าแอร์พอร์ตลิงค์ ลาดกระบัง พบรถแท็กซี่วนเข้าไปรับลูกค้าแล้วจอดคาบริเวณวงเวียนทำให้การจราจรติดขัด ถนน: ร่มเกล้าเขต: ลาดกระบัง#1555,"สน.ลาดกระบัง, เขตลาดกระบัง, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ผิดกฎจราจร,เปิดเรื่องใหม่,10/5/2024,07:52 น.,207,ใช้เวลา 92 วัน 9 ชม.
MJFV8H,30/10/2023,11:36 น.,400,รอรับเรื่อง 399 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,30/10/2023,11:38 น.,400,ใช้เวลา 2 นาที
3DK2WM,12/8/2023,19:13 น.,479,รอรับเรื่อง 478 วันที่แล้ว,เขตบางบอน,ปัญหา: ประชาชนแจ้งว่าเปิดเพลงเสียงดังเปิดเป็นช่วงๆไม่สามารถระบุเวลาชัดเจนได้แต่เปิดเกือบจะทุกวัน ขอให้เจ้าหน้าที่ดำเนินการแก้ไขปัญหาดังกล่าวให้กับประชาชนด้วย บ้านเลขที่: 1524ซอย: เอกชัย109 ซอย21ถนน: เอกชัยบางบอนจุดสังเกต: บริเวณซอย 29 ซอยย่อยที่ 21 มีตลาดนัดและเซเว่น เข้ามาในซอยสุดซอยอยู่ทางขวามือ หมู่บ้านพระปิ่น5 บ้านหลังที่5 จะอยู่ขวามือ รั้วบ้านเป็นสีเทาเขต: บางบอน#1555,"สน.แสมดำ, เขตบางบอน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",เสียง,รอรับเรื่อง,19/2/2024,15:16 น.,288,ใช้เวลา 190 วัน 20 ชม.
2023-DUCVDG,16/7/2023,01:22 น.,506,รอรับเรื่อง 506 วันที่แล้ว,เขตธนบุรี แขวงตลาดพลู,ร้านday off เปิดเพลงเสียงดัง ตอนตี1,"สน.ตลาดพลู, เขตธนบุรี, กองบังคับการตำรวจนครบาล 8 (บก.น.8), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ, กรุงเทพมหานคร",เสียง,เปิดเรื่องใหม่,22/7/2023,11:22 น.,500,ใช้เวลา 6 วัน 10 ชม.
2023-82N3Q7,18/6/2023,15:53 น.,534,รอรับเรื่อง 533 วันที่แล้ว,เขตดุสิต แขวงดุสิต,ทางม้าลายคนข้ามไฟแดงแยกซังฮี้แม้จะไฟเขียวสำหรับคนข้ามถนนได้ จากฝั่งตรงข้ามมาฝั่งมาร์เกตเพลส แต่ยังมีรถเลี้ยวขวามาจากถนนหน้า รพ.วชิร ทำให้อาจเกิดอุบัติเหตุรถชนได้,"สน.สามเสน, เขตดุสิต, สำนักจราจรและขนส่ง, กองบังคับการตำรวจนครบาล 1 (บก.น.1), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,29/6/2023,10:55 น.,523,ใช้เวลา 10 วัน 19 ชม.
2023-NTK8VE,24/5/2023,07:56 น.,559,รอรับเรื่อง 559 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,จุดกลับรถบริเวณซอย เพชรเกษม65/1 ในช่วงเวลาเช้าของทุกวันใช้เวลาในการกลับรถนานกว่า20นาที ซึ่งไม่เคยได้รับการแก้ไข้ อยากให้เข้ามาตรวจสอบ เพราะว่าระยะทางสั้นมาก แต่ใช้เวลานานมาก เป็นแบบนี้ทุกวัน,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,30/7/2023,16:10 น.,492,ใช้เวลา 67 วัน 8 ชม.
2023-F87L3D,2/5/2023,07:02 น.,581,รอรับเรื่อง 581 วันที่แล้ว,เขตบางแค แขวงหลักสอง,จราจรตื่นหรือยัง รถติดแต่จราจรหาย,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,3/5/2023,09:27 น.,580,ใช้เวลา 1 วัน 2 ชม.
PPC228,30/4/2023,13:44 น.,583,รอรับเรื่อง 582 วันที่แล้ว,เขตมีนบุรี,* ปัญหา: ประชาชนแจ้งว่ามีกลุ่มคนใช้พื้นที่ส่วนกลางระหว่างตึก A4และA5 ซุมที่ 1 ติดถนน รวมตัวดื่มสุรา ส่งเสียงดัง สร้างความเดือดร้อนแก้ผู้พักอาศัยบริเวณใกล้เคียง ทางนิติรับทราบแต่ไม่ดำเนินการใดๆอยากให้เจ้าหน้าที่เข้ามาตรวจสอบและแก้ไช* จุดเกิดเหตุ: ซื่อตรงคอนโด* ซอย: รามอินทรา 125 * เขต: มีนบุรี#1555,"สน.มีนบุรี, ร้องทุกข์ กทม. 1555, เขตมีนบุรี, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,เปิดเรื่องใหม่,19/12/2023,14:15 น.,350,ใช้เวลา 233 วัน
2023-9RUU7Y,21/3/2023,13:09 น.,623,รอรับเรื่อง 622 วันที่แล้ว,เขตธนบุรี,มีคนมาหากิน ค่าที่จอดรถใต้สะพานลอยตลาดพลูฝั่งธนบุรี,"สน.ตลาดพลู, สำนักการคลัง กทม., เขตธนบุรี, กองบังคับการตำรวจนครบาล 8 (บก.น.8), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,2/5/2024,16:38 น.,215,ใช้เวลา 408 วัน 3 ชม.
2023-EP6EV7,21/2/2023,07:32 น.,651,รอรับเรื่อง 651 วันที่แล้ว,เขตบางแค,รถจอดกีดขวางส่งผู้โดยสาร จราจรหายหัว,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,21/2/2023,18:01 น.,651,ใช้เวลา 10 ชม. 30 นาที
2023-C4CP3H,24/1/2023,17:59 น.,679,รอรับเรื่อง 678 วันที่แล้ว,เขตบางแค,รถติดยาว ถนนกาญจนาภิเษก ออกเพชรเกษม จราจรไปไหน รู้ไหมว่ารถติด,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 9 (บก.น.9), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,25/1/2023,15:56 น.,678,ใช้เวลา 21 ชม. 57 นาที
2022-GCG6TX,7/10/2022,10:18 น.,788,รอรับเรื่อง 787 วันที่แล้ว,เขตบางแค,แจ้งเรื่องไป3ครั้งแล้ว ไม่มีหต่วยงานใดมาจัดการ จอดรถเรียงกันบนถนนสาธารณะ ขวางทางรถที่สัญจรไปมา จอดทั้งวันทั้งคืนทุกวันเลยคะ ทำให้มีปัญหารถติดในซอย เพราะพ่อแม่ไปส่งลูกที่โรงเรียนอัสสัมชัญธนบุรี(แจ้งเรื่องไปแล้ว ยังไม่มีหน่วยงานใดมาจัดการเลย,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,12/10/2022,08:43 น.,783,ใช้เวลา 4 วัน 22 ชม.
2022-78HD6T,2/10/2022,01:50 น.,793,รอรับเรื่อง 793 วันที่แล้ว,เขตลาดกระบัง,สวัสดีค่ะพอดีหนูอยากแจ้งอะไรนิดหน่อยๆค่ะแต่หนูทนมาก็นานพอสมควรค่ะ คือที่บ้านพ่อขับสองแถวค่ะส่วนตัวหนูทำงานร้านสะดวก.ื้อค่ะและหนูทำงานบ่ายถึงเกือบๆห้าทุ่มค่ะถึงบ้านก็เทียงคืน ขอแจ้งนะคะบ้านหนูซอยตันค่ะแต่ท้ายซอยเค้าทำเล้าไก่ค่ะหนูไม่ได้ว่าอะไรเล่นที่บ้านก็เลี้ยงค่ะแต่คนที่มาดูแลหลายๆๆๆคนของเค้านั้นกินเหล้าแทบทุกวันค่ะและตีหนึ่งตีสองมันควรเป็นเวลาพักผ่อนของพ่อแม่หนูที่ต้องออกจากบ้านแต่เช้าตี4-5 ไปวิ่งรถทุกวันต้องมาเจอแล้วหนูก็มาเจอปละทุกวันพ่อจอดรถหน้าบ้างเว้นระยะให้หนูเข้าบ้านได้ง่ายเค้าที่อยู่เล้าไก่ก็จอดปิดค่ะ บางที่ตอนที่หนูจะออกไปทำงานก็จอดปิดประตูบ้านเลยค่ะ บ้างศุกร์หรือเสาร์ก็เปิดเพลงเสียงดังมากตอนเทียงคือตีหนึ่งตีสอง บางวันขึ้นไปนั่งบนรถสองแถวรถพ่อหนูค่ะ ทั้งๆทีพ่อปิดไม่ให้ขึ้นทั้งคนและหมาในซอยค่ะ ที่นั่งบนรถสองแถวเสียหายค่ะเลยปิด หนูเข้าในนะคะว่าเสาร์อาทิตย์วันพักผ่อนแต่มันควรหรอค่ะตีหนึ่งตีสองมาเปิดเพลงเสียงดังกินเหล้าเกือบทุกๆอาทิตย์หรือวันธรรมดาก็มี แบบนี้อะค่ะ จะไปแจ้งความก็ยังไงอยู่นะคะ (เคยได้ยินเค้าพูดเล้าตรงนี้ของคนใหญ่คนโตกล้วค่ะได้แต่ทน) และที่มาแจ้งวันนี้เพราะสงสารชีวิตตัวเองค่ะต้องมาเจออะไรแบบนี้,"สน.ร่มเกล้า, เขตลาดกระบัง, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 3 (บก.น.3), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,16/10/2022,01:44 น.,779,ใช้เวลา 13 วัน 23 ชม.
2022-N8RXAY,21/9/2022,13:04 น.,804,รอรับเรื่อง 803 วันที่แล้ว,เขตบางแค,ไม่แสดงรายละเอียด,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 7 (บก.น.7), ปัญหาที่ต้องแก้เชิงนโยบาย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,21/9/2022,17:43 น.,804,ใช้เวลา 4 ชม. 40 นาที
2022-3F9KBL,19/9/2022,06:40 น.,806,รอรับเรื่อง 806 วันที่แล้ว,เขตหนองแขม,ไม่แสดงรายละเอียด,"เขตหนองแขม, สน.หนองค้างพลู, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,ส่งต่อ,25/1/2024,15:31 น.,313,ใช้เวลา 493 วัน 8 ชม.
2022-6ZGM7D,16/9/2022,14:53 น.,809,รอรับเรื่อง 808 วันที่แล้ว,เขตปทุมวัน,"รถสาธารณะ (taxi สามล้อ taxi ป้ายดำ) ยึดช่องทางการจราจรทั้งขาเข้าและออก โดยแสดงความเป็นมาเฟีย เลือกรับผู้โดยสารตามใจเพราะไม่อยากเปิดมิตเตอร์ (ฝั่ง Central World ยาวไปถึงหน้า Isetan เว้นว่างคแ่ทางขึ้นลงรถของห้าง, หน้า The Market และ Big C) อีกทั้งยังมีขอทานและแผงล็อตเตอรี่หน้าเดิมยึดพื้นที่ทุกวัน อยากให้เจ้าหน้าที่ที่เกี่ยวข้องทำงานเชิงรุกเพราะเป็นปัญหาเดิม ๆ ในพื้นที่เดิม ๆ เพื่อการแก้ปัญหาที่ยั่งยืนเสียที","สน.ลุมพินี, เขตปทุมวัน, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), ปัญหาที่ต้องแก้เชิงนโยบาย, กลุ่มกรุงเทพใต้ (นายชาตรี วัฒนเขจร), ผอ.เขตปทุมวัน (น.ส.สุขวิชญาณ์), กองบังคับการตำรวจนครบาล 6 (บก.น.6), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,23/11/2022,15:22 น.,741,ใช้เวลา 68 วัน
2022-774QD2,6/9/2022,08:26 น.,819,รอรับเรื่อง 819 วันที่แล้ว,เขตจตุจักร,ร้องเรียน,"กลุ่มงานสัญญาณไฟจราจร สวจ.สจส., สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), สน.พหลโยธิน, กองบังคับการตำรวจนครบาล 2 (บก.น.2), กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police)",ถนน,เปิดเรื่องใหม่,29/3/2023,09:05 น.,615,ใช้เวลา 204 วัน
2022-7WUY7M,26/8/2022,08:40 น.,830,รอรับเรื่อง 830 วันที่แล้ว,เขตธนบุรี,รถมอเตอร์ไซค์จอดบนถนนหน้าเขตธนบุรีทุกวัน (บางวันก็มีรถตู้เขตร่วมด้วย) ทำให้เสียพื้นที่จราจร,"สน.บางยี่เรือ, ฝ่ายเทศกิจ เขตธนบุรี, เขตธนบุรี, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กลุ่มกรุงธนเหนือ (นายเฉลิมพล โชตินุชิต), ผอ.เขตธนบุรี (ว่าที่ ร.ต.เดชาธร), กองบังคับการตำรวจนครบาล 8 (บก.น.8), เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,31/8/2022,19:08 น.,825,ใช้เวลา 5 วัน 10 ชม.
