ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2022-9R2YXM,2/8/2022,16:08 น.,854,รอรับเรื่อง 853 วันที่แล้ว,,ไฟถนนเสีย กลางคืนมืด อันตรายต่อผู้ใช้ถนนและคนข้ามถนน,"การไฟฟ้านครหลวง เขตมีนบุรี, เขตหนองจอก, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,16/8/2022,18:28 น.,840,ใช้เวลา 14 วัน 2 ชม.
2022-GC8CW2,30/7/2022,18:51 น.,857,รอรับเรื่อง 856 วันที่แล้ว,,ไฟฟ้าเเสงสว่างในซอยขาด ไฟฟ้าไม่ติดหลายดวง,"การไฟฟ้านครหลวง เขตมีนบุรี, เขตหนองจอก, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,15/8/2022,18:37 น.,841,ใช้เวลา 15 วัน 23 ชม.
2022-4MEMU3,20/7/2022,14:01 น.,867,รอรับเรื่อง 866 วันที่แล้ว,,แจ้งเรื่องหม้อแปลงหน้าตึกดำรงแมนชั่นมีควันขึ้นมาหลังจากที่ฝนตกคืนวันที่ 19/7/65 เวลา 20.38 น. กลิ่นคละคลุ้งไปทั่วบริเวณ คนในตึกเดินลงตึกมาดูหาสาเหตุกันไม่เจอแต่มีคนยุชั้น 5 เห็นควันขึ้นที่บริเวณหม้อแปลงใหญ่ รบกวนเจ้าหน้าที่ตรวจสอบด้วยนะคะ เพราะสายไฟส่ยเคเบิ้ลสายอะไรต่างๆ นาๆ เยอะมาและอยู่ใกล้ตึกค่ะ,"การไฟฟ้านครหลวง เขตนนทบุรี, เขตหลักสี่, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,23/8/2022,09:52 น.,833,ใช้เวลา 33 วัน 19 ชม.
2022-37BZR3,15/7/2022,18:18 น.,872,รอรับเรื่อง 871 วันที่แล้ว,เขตบางขุนเทียน,ต้นไม้และสายไฟพันกัน ตอนกลางคืนมืด,"เขตบางขุนเทียน, การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,ส่งต่อ,30/7/2024,15:51 น.,126,ใช้เวลา 745 วัน 21 ชม.
2022-GULHWY,15/7/2022,09:27 น.,872,รอรับเรื่อง 871 วันที่แล้ว,เขตบางนา,การเดินสายไฟ สายเคเบิ้ล พาดสายไฟแบบนี้ ก่อให้เกิดอันตรายได้ รบกวนการไฟฟ้า หรือผู้เกี่ยวข้องดำเนินการแก้ไขด่วนค่ะ,"เขตบางนา, การไฟฟ้านครหลวง เขตบางกะปิ, การไฟฟ้านครหลวง เขตบางนา, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,16/9/2022,07:31 น.,809,ใช้เวลา 62 วัน 22 ชม.
2022-MTDVR2,12/7/2022,09:14 น.,875,รอรับเรื่อง 874 วันที่แล้ว,เขตปทุมวัน,สายไฟ,"การไฟฟ้านครหลวง เขตคลองเตย, เขตปทุมวัน, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,13/7/2022,11:25 น.,874,ใช้เวลา 1 วัน 2 ชม.
2022-EPFKZZ,10/7/2022,22:12 น.,877,รอรับเรื่อง 876 วันที่แล้ว,เขตลาดกระบัง,เสาไฟเอียง สายสื่อสารเยอะมาก คะ,"การไฟฟ้านครหลวง เขตลาดกระบัง, เขตลาดกระบัง, กลุ่มกรุงเทพตะวันออก (นายณรงค์ เรืองศรี), ผอ.เขตลาดกระบัง (นายธนะสิทธิ์), กองบริการการจำหน่าย การไฟฟ้านครหลวงเขตลาดกระบัง, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,17/8/2023,13:47 น.,474,ใช้เวลา 402 วัน 15 ชม.
2022-LE8UVG,10/7/2022,16:47 น.,877,รอรับเรื่อง 876 วันที่แล้ว,เขตบางนา,กิ่งไม้แห้ง พาดบนสายไฟ หวั่นเกิดไฟไหม้,"การไฟฟ้านครหลวง เขตบางกะปิ, การไฟฟ้านครหลวง เขตบางนา, เขตบางนา, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,23/8/2022,13:41 น.,833,ใช้เวลา 43 วัน 20 ชม.
2022-GWTE2H,6/7/2022,08:19 น.,881,รอรับเรื่อง 881 วันที่แล้ว,เขตห้วยขวาง,ช่วยมาแก้ไขสายไฟฟ้าหน่อยครับ จะร่วงลงมาทับหัวคนอยู่แล้วครับ ละโยงละยางเต็มไปหมด สายเก่าก็ไม่เคยเก็บไปทิ้ง นึกว่ารังนก,"การไฟฟ้านครหลวง MEA, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง เขตบางเขน, การไฟฟ้านครหลวง เขตสามเสน, กรุงเทพมหานคร, เขตห้วยขวาง, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,10/7/2022,00:22 น.,877,ใช้เวลา 3 วัน 16 ชม.
2022-9L78FG,4/7/2022,10:36 น.,883,รอรับเรื่อง 882 วันที่แล้ว,เขตราษฎร์บูรณะ,เมื่อวันเสาร์ ที่ 2 ก.ค. 2565 รถขนเหล็ก ก่อสร้างทางด่วน เกี่ยวสายไฟ บ้านหลังคาสั่นมากสายไฟและสายสื่อสารหล่นลงพื้นและขวางทางเข้าออกประตู้รั้วบ้าน รถเข้าออกลำบาก,"การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,21/7/2022,12:36 น.,866,ใช้เวลา 17 วัน 2 ชม.
2022-KDB6PE,1/7/2022,06:22 น.,886,รอรับเรื่อง 886 วันที่แล้ว,,แจ้งสายห้อยค่ะ,"สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, การไฟฟ้านครหลวง เขตลาดกระบัง, ฝ่ายโยธา เขตมีนบุรี, เขตมีนบุรี, เพื่อนชัชชาติ, ยังไม่มีหน่วยงานรับผิดชอบ, กรุงเทพมหานคร",อื่นๆ,ส่งต่อ,2/7/2022,22:53 น.,885,ใช้เวลา 1 วัน 16 ชม.
2022-9FEAZU,30/6/2022,16:13 น.,887,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง,สายสื่อสารชอบหล่นร่วงลงมาเป็นบ่อยครั้ง และมาผูกติดกับเสาข้างถังขยะ เดินผ่านไปมาค่อนข้างอันตราย รถบรรทุกสิบล้อขับในซอยเกี่ยวบ่อยมาก แจ้งไปก็หล่นลงมาอีก อยากให้จัดการให้เรียบร้อย อันตรายไม่รู้สายอะไรบ้าง บริเวณ สุขุมวิท 93 เกริกวิชสัตวแพทย์ หน้า โรงงานผ้าไหมจิมทอมสัน,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9/9/2022,14:51 น.,816,ใช้เวลา 70 วัน 22 ชม.
2022-ENEF28,30/6/2022,15:58 น.,887,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง,สายสื่อสาย สายไฟระโยงระยางมาก ติดกับทางขึ้นรถไฟบีทีเอส และสะพานลอย อันตรายมากเวลาเดินทางเข้าใกล้ ตั้งแต่ซอยสุขุมวิท 93-99 อยากให้แก้ไข เคยมีเคสไฟไหม้เกิดขึ้น,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9/9/2022,14:50 น.,816,ใช้เวลา 70 วัน 22 ชม.
2022-HFQHZP,30/6/2022,15:56 น.,887,รอรับเรื่อง 886 วันที่แล้ว,เขตพระโขนง แขวงบางจาก,สายสื่อสารห้อยระโยงระยางหน้าปากซอยสุขุมวิท 93 ตรงบริเวณ 7-11 ถึงในซอย ห้อยยาว รถบรรทุกชอบขับเกี่ยวสายหล่นลงมา,"การไฟฟ้านครหลวง เขตบางกะปิ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, เขตพระโขนง, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,9/9/2022,14:50 น.,816,ใช้เวลา 70 วัน 22 ชม.
2022-H6ZT4V,28/6/2022,19:45 น.,889,รอรับเรื่อง 888 วันที่แล้ว,,ไฟส่องสว่างทางดับ,"เขตหนองจอก, การไฟฟ้านครหลวง เขตมีนบุรี, การไฟฟ้านครหลวง MEA, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,เปิดเรื่องใหม่,17/7/2022,11:40 น.,870,ใช้เวลา 18 วัน 15 ชม.
2022-K3R4QC,28/6/2022,09:21 น.,889,รอรับเรื่อง 888 วันที่แล้ว,เขตราษฎร์บูรณะ,สายอะไรก็ไม่รู้หย่อนลงมาจนเวลาเดินจะเกี่ยวคอแล้วค่ะ ยิ่งตอนกลางคืนมืดมาก,"การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เขตราษฎร์บูรณะ, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,18/7/2022,13:44 น.,869,ใช้เวลา 20 วัน 4 ชม.
2022-EQNWZ7,22/6/2022,17:27 น.,895,รอรับเรื่อง 894 วันที่แล้ว,,ต้องการแจ้งปัญหา เรื่อง ถนน และ สายไฟฟ้าบริเวณ: ซอยสุวินทวงศ์28/1 ถนนสุวินทวงศ์ แขวงแสนแสบ เขตมีนบุรี1. ถนน: สภาพถนนภายในซอยเป็นดิน ทราย กรวด ไม่ได้รับการทำถนนให้เรียบร้อยมายาวนาน ชาวบ้านอยู่อาศัยมามากกว่า40ปีไม่เคยได้ใช้ถนนที่ดีเลย ยิ่งเวลาฝนตกจะมีน้ำขังเป็นหลุมเป็นบ่อทำให้เดินหรือใช้มอเตอร์ไซค์เข้าซอยลำบาก แม้แต่รถยนต์ยังมีความเสี่ยงที่ล้อรถจะติดในหลุมบ่อที่มีน้ำขัง (ซึ่งเคยเกิดเหตุการณ์นี้มาแล้วบ่อยครั้ง) น่าจะเป็นซอยสุดท้ายของเขตมีนบุรีที่ยังไม่ได้รับการพัฒนาการดำเนินการ: ได้ทำการแจ้งเรื่องไปยังเขตมีนบุรีแล้ว แต่ผ่านมายาวนานก็ยังไม่ได้รับการแก้ไข ติดต่อสอบถามไปก็ได้รับคำตอบแค่ทางเขตทำเรื่องให้แล้ว แต่ยังไม่ได้รับการอนุมัติ2. สายไฟฟ้า: สายไฟฟ้าภายในซอยห้อยระโยงระยางต่ำลงมาถึงพื้น อีกทั้งยังมีการนำสายไฟฟ้าที่ห้อยติดพื้นไปห้อยไว้กับรั้วบ้านประชาชนอีกด้วยการดำเนินการ: แจ้งเรื่องไปยังการไฟฟ้า แต่ได้รับคำตอบว่าไม่ใช่ความรับผิดชอบของการไฟฟ้าเนื่องจากเป็นสายสื่อสาร(สายโทรศัพท์/อินเตอร์เน็ต),"สำนักงาน กสทช. ภาค 2, กองบริการการจำหน่าย การไฟฟ้านครหลวงเขตลาดกระบัง, การไฟฟ้านครหลวง เขตลาดกระบัง, กองบริการผู้ใช้ไฟฟ้า การไฟฟ้านครหลวงเขตลาดกระบัง, การไฟฟ้านครหลวง MEA, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), ฝ่ายโยธา เขตมีนบุรี, เขตมีนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,16/5/2023,12:25 น.,567,ใช้เวลา 327 วัน 18 ชม.
2022-NARRVX,11/6/2022,14:08 น.,906,รอรับเรื่อง 905 วันที่แล้ว,เขตราษฎร์บูรณะ,สายสัญญาณห้องระโยงระยาง,"การไฟฟ้านครหลวง เขตราษฎร์บูรณะ, เขตราษฎร์บูรณะ, สำนักงาน กสทช. (ศูนย์รับแจ้งปัญหา 1200), การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,27/7/2022,12:04 น.,860,ใช้เวลา 45 วัน 21 ชม.
