ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
XXTXAW,19/8/2024,15:03 น.,106,รอรับเรื่อง 105 วันที่แล้ว,เขตบางแค แขวงบางแค,ปัญหา: บนถนนดังกล่าว บริเวณหน้าห้างสรรพสินค้า ดิ เอ็กซ์เพลส มอลล์ พบยางมะตอยบนผิวการจราจรหลุดร่อนออกมา ทำให้เป็นหลุมเป็นบ่อ เป็นระยะทาง 3-4 เมตร ถนน: กาญจนาภิเษกจุดสังเกต: ถนนกาญจนาภิเษกฝั่งขาเข้า มุ่งหน้าไปพระราม 2เขต: บางแค#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, ร้องทุกข์ กทม. 1555",ถนน,รอรับเรื่อง,21/8/2024,09:00 น.,104,ใช้เวลา 1 วัน 17 ชม.
2024-N7PQ4C,7/2/2024,14:43 น.,300,รอรับเรื่อง 299 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ทำงานล่าช้า วัสดุหล่นผิวทาง,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,20/2/2024,11:05 น.,287,ใช้เวลา 12 วัน 20 ชม.
2024-38RA8G,2/2/2024,18:45 น.,305,รอรับเรื่อง 304 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ช่วยตีเส้นถนนกาญจนาภิเษก ตั้งแต่สะพาน แยกมาจากถนนกัลปพฤก ตรงศาลเจ้าพ่อเสือ มองไม่เห็นเลนแล้ว ขับมั่วเลนไปหมด อันตรายมาก ต่างคนต่างแทรก,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,7/2/2024,12:09 น.,300,ใช้เวลา 4 วัน 17 ชม.
2024-FVRZ9P,31/1/2024,18:21 น.,307,รอรับเรื่อง 306 วันที่แล้ว,เขตบางแค แขวงหลักสอง,อยากให้ช่วยตีเส้นถนนใหม่หน่อยค่ะ ตั้งแต่ลงสะพานมาจากกัลปพฤกษ์ จนถึงสุดเส้นกาญจนาภิเษกก่อนเลี้ยวซ้ายไปเพชรเกษมตรงเดอะมอลล์ บางแค เส้นถนนเลือนลางมาก รถชนบ่อยเพราะแย่งเลนกันค่ะ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,7/2/2024,12:10 น.,300,ใช้เวลา 6 วัน 17 ชม.
2024-F8Q29A,30/1/2024,07:15 น.,308,รอรับเรื่อง 308 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ราวสะพานชำรุด เสี่ยงตกลงทางกลับรถด้านล่าง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",ความปลอดภัย,รอรับเรื่อง,7/2/2024,12:12 น.,300,ใช้เวลา 8 วัน 4 ชม.
2024-63R2Q2,28/1/2024,20:46 น.,310,รอรับเรื่อง 309 วันที่แล้ว,เขตบางแค,ซ่อมฟุตบาท,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, เพื่อนชัชชาติ, กรุงเทพมหานคร",อื่นๆ,รอรับเรื่อง,30/1/2024,11:42 น.,308,ใช้เวลา 1 วัน 14 ชม.
AH4JBZ,19/1/2024,08:36 น.,319,รอรับเรื่อง 319 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ปัญหา: เนื่องจาก ปัญหายังไม่ได้รับการแก้ไข เรื่อง ได้รับความลำบากมาก จากการจราจรที่ติดขัดมากเนื่องจาก การก่อสร้างถนน และทำไม่ต่อเนื่อง เลขที่อ้างอิง 82GNL9 สถานะกำลังดำเนินการ ผู้ร้องแจ้งข้อมูลเพิ่มเติมว่า เนื่องจากในตอนนี้มีรถติดเป็นจำนวนมาก จึงอยากให้เร่งดำเนินการแก้ไขปัญหาถนน: กาญจนาภิเษกจุดสังเกต: บริเวณถนนกาญจนาภิเษก วงแหวนรอบนอก จากเดอะมอลล์บางแคไปถนนพระราม 2เขต: บางแค#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,รอรับเรื่อง,22/8/2024,10:42 น.,103,ใช้เวลา 216 วัน 2 ชม.
2024-C4RP2U,19/1/2024,08:28 น.,319,รอรับเรื่อง 319 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,คูน้ำบริเวณริมถนนกาญจนาภิเษกมีลักษณะ เน่าเสีย ส่งกลิ่นเหม็น สังเกตเห็นคราบไขมันลอยตัวอยู่ที่ผิวน้ำเป็นจำนวนมาก เคยพบเห็นว่ามีการลอกท่อ 1 ครั้ง แต่หลังจากนั้นกลับส่งกลิ่นเหม็นยิ่งกว่าเดิม รบกวนหน่อยงานที่เกี่ยวข้องช่วยมาจัดการด้วยนะคะ ขอบคุณค่ะ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรมควบคุมมลพิษ, กรุงเทพมหานคร, เพื่อนชัชชาติ",ขยะ,รอรับเรื่อง,9/2/2024,12:11 น.,298,ใช้เวลา 21 วัน 3 ชม.
2023-LA2QE2,24/12/2023,16:25 น.,345,รอรับเรื่อง 344 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ถนนวงแหวนกาญจนา ทำถนนมานานเป็นปีๆ ล่าสุดเวลาเลิกงาน 2-3 ทุ่ม ปิดเส้นทางหลัก ให้เดินเล่นคู่ขนาด รถติดมากๆ รถบรรทุกก็เยอะ เสียเวลาเป็นชั่วโมง เส้นนี้ก่อสร้างก็ทำช้า คนใช้ก็เยอะ ช่วงเร่งทีครับ ปีใหม่แล้วยังไม่ถึงไหนเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,9/2/2024,12:29 น.,298,ใช้เวลา 46 วัน 20 ชม.
2023-GZNLVC,2/12/2023,10:05 น.,367,รอรับเรื่อง 366 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ไม่แสดงรายละเอียด,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพโปร่งใส, กรุงเทพมหานคร",ทุจริต,รอรับเรื่อง,19/12/2023,14:47 น.,350,ใช้เวลา 17 วัน 4 ชม.
2023-F43NZF,1/10/2023,13:18 น.,429,รอรับเรื่อง 428 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ใช้ฟุตบาทจอดรถ ขายรถมือสอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,3/10/2023,10:33 น.,427,ใช้เวลา 1 วัน 21 ชม.
2023-9BBWAR,17/8/2023,15:45 น.,474,รอรับเรื่อง 473 วันที่แล้ว,เขตบางแค แขวงบางไผ่,เต้นท์รถมือสอง ใช้ฟุตบาทมาจอดรถขายรถของตัวเอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,21/8/2023,16:44 น.,470,ใช้เวลา 4 วัน 1 ชม.
2023-BWBZ6Q,29/7/2023,18:30 น.,493,รอรับเรื่อง 492 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ตรงสะพานข้ามแยกบางแค เส้นแบ่งเลนไม่มีเลยครับ มีแต่จางมากเลย อันตรายมากครับ เพราะแต่ละคันขับมั่วกันไปหมดเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,1/8/2023,16:18 น.,490,ใช้เวลา 2 วัน 21 ชม.
2023-NAUNNG,11/7/2023,15:09 น.,511,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแค,ทางแยกออกคู่ขนานจุดนี้ ทำไมต้องทำแยกออกซ้ายตรงสะพานพอดี มันทำให้เป็นคอขวดเบียดรถขวามือตลอด จนเป็นเหตุให้รถติดจุดนี้ตลอดเวลา พอพ้นจุดนี้แล้วรถวิ่งฉิว,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,14/7/2023,13:58 น.,508,ใช้เวลา 2 วัน 22 ชม.
2023-86G2DL,11/7/2023,12:46 น.,511,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ไฟเตือนแนวก่อสร้างไม่มี ในช่วงทางโค้งด้วย หักหลบกันบ่อยๆ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,17/7/2023,07:13 น.,505,ใช้เวลา 5 วัน 18 ชม.
6UC6PB,4/7/2023,17:22 น.,518,รอรับเรื่อง 517 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ปัญหา: ประชาชนแจ้งว่า ต้องการให้ย้ายป้ายรถเมลล์กลับมาจุดเดิม เนื่องจากไม่ได้รับความสะดวกจุดป้ายใหม่ปัญหาก็คือ ถนนพุทธมณฑลสาย2 จุดที่มีปัญหา ซอย 11 มันเป็นทางเข้าไปซึ่งจะไปได้หลายๆจุด ซึ่งมันไม่ใช่ซอยตัน ในตอนเช้ามาจะปกติมีป้ายรถเมล์อยู่ เวลาออกจากซอยทางซ้ายมือตัวเองจะแล้วเลี้ยวไปขึ้นรถเมล์ทางซ้ายมือซึ่งจะสะดวก ไปตามถนน ทีนี้ทางเส้นถนนมณฑลมีคนมาใช้บริการกันเยอะ เพราะในซอกซอยจะตัดไปเส้นทางอื่นๆได้ ต่อมากระเป๋ารถเมล์บอกว่า เขาย้ายป้ายรถเมล์ไปอีกฝั่ง กลายเป็นว่า ประชาชนที่มาใช้ป้ายรถเมล์ จะต้องข้ามไฟแดงซึ่งเป็นถนนสวนทาง ซึ่งตรงนั้นมีวินมอเตอร์ไซต์ มีเซเว่น กลายเป็นว่ามีในบริเวณนั้นคนเยอะ และไฟแดงตรงจุดนี้ มันเสี่ยงที่ว่า อีกฝั่งเป็นไฟเขียว จะข้ามถนนไม่สะดวก และถนนพุทธมลฑลสาย 2 มีป้ายรถเมล์น้อยมาก อยากให้ขยับให้ขยับออกไป 2-3 เมตรจากที่เดิมจะดีกว่าหรือไม่ซอย: พุทธมณฑลสาย2 ซอย11ถนน: พุทธมณฑลสาย2จุดสังเกต: ป้ายรถเมล์พุทธมณฑลสาย2 หน้าปากซอย11 เขต: บางแค#1555,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางแค, กรมการขนส่งทางบก, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",จุดเสี่ยง,เปิดเรื่องใหม่,24/7/2023,20:20 น.,498,ใช้เวลา 20 วัน 2 ชม.
2023-NTK8VE,24/5/2023,07:56 น.,559,รอรับเรื่อง 559 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,จุดกลับรถบริเวณซอย เพชรเกษม65/1 ในช่วงเวลาเช้าของทุกวันใช้เวลาในการกลับรถนานกว่า20นาที ซึ่งไม่เคยได้รับการแก้ไข้ อยากให้เข้ามาตรวจสอบ เพราะว่าระยะทางสั้นมาก แต่ใช้เวลานานมาก เป็นแบบนี้ทุกวัน,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,30/7/2023,16:10 น.,492,ใช้เวลา 67 วัน 8 ชม.
2023-GTDM26,15/5/2023,19:31 น.,568,รอรับเรื่อง 567 วันที่แล้ว,เขตบางแค แขวงบางแค,ไหล่ทางมีฝุ่นแดงฟุ้งกระจาย,"กรมทางหลวงชนบท กระทรวงคมนาคม, สำนักสิ่งแวดล้อม กทม., เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,เปิดเรื่องใหม่,29/6/2023,19:15 น.,523,ใช้เวลา 44 วัน 23 ชม.
2023-F87L3D,2/5/2023,07:02 น.,581,รอรับเรื่อง 581 วันที่แล้ว,เขตบางแค แขวงหลักสอง,จราจรตื่นหรือยัง รถติดแต่จราจรหาย,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,เปิดเรื่องใหม่,3/5/2023,09:27 น.,580,ใช้เวลา 1 วัน 2 ชม.
2023-H674FM,9/3/2023,18:20 น.,635,รอรับเรื่อง 634 วันที่แล้ว,เขตบางแค แขวงบางไผ่,พื้นทางเดินริมถนนกาญจนาภิเษกยุบ,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,22/2/2024,14:30 น.,285,ใช้เวลา 349 วัน 20 ชม.
2023-EP6EV7,21/2/2023,07:32 น.,651,รอรับเรื่อง 651 วันที่แล้ว,เขตบางแค,รถจอดกีดขวางส่งผู้โดยสาร จราจรหายหัว,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,21/2/2023,18:01 น.,651,ใช้เวลา 10 ชม. 30 นาที
2023-C4CP3H,24/1/2023,17:59 น.,679,รอรับเรื่อง 678 วันที่แล้ว,เขตบางแค,รถติดยาว ถนนกาญจนาภิเษก ออกเพชรเกษม จราจรไปไหน รู้ไหมว่ารถติด,"สน.หลักสอง, เขตบางแค, ปัญหาที่ต้องแก้เชิงนโยบาย, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 9 (บก.น.9), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,25/1/2023,15:56 น.,678,ใช้เวลา 21 ชม. 57 นาที
2022-GCG6TX,7/10/2022,10:18 น.,788,รอรับเรื่อง 787 วันที่แล้ว,เขตบางแค,แจ้งเรื่องไป3ครั้งแล้ว ไม่มีหต่วยงานใดมาจัดการ จอดรถเรียงกันบนถนนสาธารณะ ขวางทางรถที่สัญจรไปมา จอดทั้งวันทั้งคืนทุกวันเลยคะ ทำให้มีปัญหารถติดในซอย เพราะพ่อแม่ไปส่งลูกที่โรงเรียนอัสสัมชัญธนบุรี(แจ้งเรื่องไปแล้ว ยังไม่มีหน่วยงานใดมาจัดการเลย,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), ปัญหาที่ต้องแก้เชิงนโยบาย, กองบังคับการตำรวจนครบาล 9 (บก.น.9), กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,12/10/2022,08:43 น.,783,ใช้เวลา 4 วัน 22 ชม.
2022-N8RXAY,21/9/2022,13:04 น.,804,รอรับเรื่อง 803 วันที่แล้ว,เขตบางแค,ไม่แสดงรายละเอียด,"สน.หลักสอง, เขตบางแค, สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กองบังคับการตำรวจนครบาล 7 (บก.น.7), ปัญหาที่ต้องแก้เชิงนโยบาย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,21/9/2022,17:43 น.,804,ใช้เวลา 4 ชม. 40 นาที
2022-BZ8TLB,4/7/2022,08:14 น.,883,รอรับเรื่อง 883 วันที่แล้ว,เขตบางแค,ผมด้รับสิทธิผู้ค้าในตลาดนัดสวนจำปี (เพชรเกษม 69) โครงการสร้างตลาดนัดได้ดำเนินแล้วแต่หยุดไป อยากวิงวอนขอให้ช่วยส่งเสริมที่ทำมาหากินให้กับประชาชนยุกปากกัดตีนถีบด้วยครับ ขอให้พิจารณาผู้ที่เคยจับฉลากและได้สิทธิ์ก่อนเพื่อความยุติธรรมครับ ผู้รับผิดชอบ : กรุงเทพมหานคร ครับ … ขอบคุณครับ,"สำนักงานตลาดกรุงเทพมหานคร, กรุงเทพมหานคร, เขตบางแค, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2/8/2022,11:13 น.,854,ใช้เวลา 29 วัน 2 ชม.
2022-H8PR72,3/7/2022,16:57 น.,884,รอรับเรื่อง 883 วันที่แล้ว,เขตบางแค,ชิงช้าเสีย ที่สวนบางแคภิรมย์,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตบางแค, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,6/7/2022,17:52 น.,881,ใช้เวลา 3 วัน
