ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2022-DXKVMF,8/7/2022,07:13 น.,879,รอรับเรื่อง 879 วันที่แล้ว,,ตรงนี้กลายเป็นจุดจอดรถเมล์ และจุดปล่อยรถเมล์ไปแล้วคับ จอดก่อนทางเข้า ออกซอย ซึ่งเป็นซอยที่คนใช้เยอะพอสมควรเลย อีกทั้งยังเป็นถนนคอขวดอีกด้วย อยากให้ขยับจุดจอดไปอีกนะคับ ผมคนพื้นที่ผ่าน ทุกเช้าเย็น ดูอันตรายมากคับ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เพื่อนชัชชาติ, เขตบึงกุ่ม, กรุงเทพมหานคร",ถนน,ส่งต่อ,8/7/2022,11:21 น.,879,ใช้เวลา 4 ชม. 9 นาที
2022-HTTBNN,28/6/2022,10:44 น.,889,รอรับเรื่อง 888 วันที่แล้ว,เขตคลองสาน,อยากให้รถสาธารณะทุกสาย 6 และ สาย 89 มี gps ค่ะ,"กรมการขนส่งทางบก, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองสาน, กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,29/6/2022,00:39 น.,888,ใช้เวลา 13 ชม. 55 นาที
2022-HA749Y,28/6/2022,08:49 น.,889,รอรับเรื่อง 889 วันที่แล้ว,เขตบางกอกใหญ่,แจ้งเรื่องป้ายรถเมล์ค่ะตรงบริเวร จรัญสนิทวงศ์ 1 จะมีป้ายรถเมล์ที่ไม่มีใครยืนรอได้เลยค่ะ เพราะเป็นจุดที่แดดส่องแรงมากๆ บริเวรนี้ไม่มีต้นไม้ ไม่มีอาคารที่สร้างกันสาดยืนออกมา เลยไม่มีที่หลบแดดตรงบริเวรป้ายเลยค่ะ ต้องมากระจุกยืนหลบแดดกันอยู่ตรงเสาของรถไฟฟ้า mrt แทน พอจะแก้ไขอะไรได้บ้างไหมคะ,"ขนส่งมวลชน, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางกอกใหญ่, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,29/6/2022,19:52 น.,888,ใช้เวลา 1 วัน 11 ชม.
2022-KMHXQ9,27/6/2022,19:16 น.,890,รอรับเรื่อง 889 วันที่แล้ว,เขตจตุจักร,ท่ารถเมล์สาย 114 อู่บางเขนไม่ปล่อยรถตามเวลาที่กำหนด ล่าช้า และวิ่งไม่ครบตามรอบกลายเป็นรถเสริมสิ้นสิุดแค่อู่บางเขน ไม่ยอมวิ่งมาทางฝั่งไปนนทบุรีเลย ป้ายเวลาไม่ตรงหลอกลวงผู้โดยสาร และหน่วยงานรับเรื่องไม่ดำเนินการอย่างที่สุด ผลักภาระให้ผู้โดยสาร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรมการขนส่งทางบก, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,9/8/2022,18:42 น.,847,ใช้เวลา 42 วัน 23 ชม.
2022-K9YHUA,25/6/2022,16:37 น.,892,รอรับเรื่อง 891 วันที่แล้ว,เขตจตุจักร,สี่แยกรัชดาลาดพร้าวมุ่งหน้าบางกะปิรถเมล์สาย 8 บ่อยครั้งอยู่เลนส์เลี้ยวขวา แล้วชอบตัดเข้ามาเพื่อแซงรถคันอื่นที่จะตรงไปข้างหน้า,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,1/7/2022,18:50 น.,886,ใช้เวลา 6 วัน 2 ชม.
2022-M6L3FU,23/6/2022,13:58 น.,894,รอรับเรื่อง 893 วันที่แล้ว,เขตดินแดง,แจ้งปัญหา รถเมล์เอกชนสาย12 เส้นประชาสงเคราะห์ วิ่งช้ามาก จนถึงเส้นตลาดดินแดงถึงจะวิ่งเร็วปกติ แต่ระหว่างนั้นที่วิ่งช้าทำให้เกิดปัญหา รถติด ผู้ที่มีธุระไปธุระอย่างล่าช้า มอเตอร์ไซด์ต้องพยายามหาทางแซง ซึ่งอันตราย ซึ่งเกิดปัญหานี้มานานมากแล้ว ยังไม่ได้รับการแก้ไข,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตดินแดง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,ส่งต่อ,24/6/2022,11:58 น.,893,ใช้เวลา 22 ชม. 1 นาที
2022-ARFDRR,22/6/2022,08:14 น.,895,รอรับเรื่อง 895 วันที่แล้ว,เขตปทุมวัน,รถเมล์สาย 15 ประตูเสีย ประตูไม่ปิด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",จุดเสี่ยง,ส่งต่อ,22/6/2022,19:30 น.,895,ใช้เวลา 11 ชม. 16 นาที
2022-KR99YK,19/6/2022,15:52 น.,898,รอรับเรื่อง 897 วันที่แล้ว,,อยากขอให้มีรถประจำทางวิ่งจากนวมินทร์-เกษตร เพิ่มครับ ปัจจุบันมีสายเดียว,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบึงกุ่ม, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,19/6/2022,15:52 น.,898,รอรับเรื่อง
2022-M39CTL,19/6/2022,11:42 น.,898,รอรับเรื่อง 897 วันที่แล้ว,เขตบางกะปิ,รถเมล์น้อยมาก สาย73ก ไม่มีเลย รอนานมากๆแล้วไม่ผ่านเลยสักคัน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางกะปิ, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,19/6/2022,11:42 น.,898,รอรับเรื่อง
2022-H4P3UE,18/6/2022,17:47 น.,899,รอรับเรื่อง 898 วันที่แล้ว,เขตธนบุรี,รถเมล์สาย 111 รอนานมากครับ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,18/6/2022,17:47 น.,899,รอรับเรื่อง
2022-8LKWBK,17/6/2022,19:18 น.,900,รอรับเรื่อง 899 วันที่แล้ว,เขตคลองเตย,1.อยากให้ช่วยดูเรื่องรถเมล์ค่ะ ขาดระยะนานมากรอเป็นชม. แทบทุกวันค่ะ สาย141 และ195 จุดที่รอตลาดคลองเตยค่ะ ช่วงเวลาเลิกงาน แต่ล่ะวันคน รอเยอะมากมาคัน1คือต้องเบียดกันค่ะ บางที่ก็ขึ้นกันไม่หมด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,17/6/2022,19:18 น.,900,รอรับเรื่อง
2022-49A66W,17/6/2022,17:49 น.,900,รอรับเรื่อง 899 วันที่แล้ว,เขตบางรัก,รถเมล์เก่ามาก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",เสนอแนะ,รอรับเรื่อง,17/6/2022,17:49 น.,900,รอรับเรื่อง
2022-7M9QZX,17/6/2022,12:36 น.,900,รอรับเรื่อง 899 วันที่แล้ว,เขตบางรัก,บางรัก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,17/6/2022,12:36 น.,900,รอรับเรื่อง
2022-N2RAYV,17/6/2022,00:54 น.,900,รอรับเรื่อง 900 วันที่แล้ว,เขตธนบุรี,ช่วยประสานงานกับกรมการขนส่งทางบก เพื่อแก้ไขเลขสายรถเมล์ซ้ำซ้อน เพื่อป้องกันการเข้าใจผิดได้มั้ยคะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,17/6/2022,00:54 น.,900,รอรับเรื่อง
2022-HB8PM9,14/6/2022,16:58 น.,903,รอรับเรื่อง 902 วันที่แล้ว,เขตคลองเตย,รถเมล์จอดแช่กีดขวางการจราจร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,14/6/2022,16:58 น.,903,รอรับเรื่อง
2022-CLTA9N,12/6/2022,11:31 น.,905,รอรับเรื่อง 904 วันที่แล้ว,เขตบางรัก,รถหน้าตาประมาณนี้ครับ คือมันฉุกละหุกผมเลยไม่ได้ถ่ายรูปไว้,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,12/6/2022,11:31 น.,905,รอรับเรื่อง
2022-HUTQT2,12/6/2022,09:38 น.,905,รอรับเรื่อง 904 วันที่แล้ว,เขตราชเทวี,ป้าย bus stop ในที่ต่างๆ กับการเดินรถเมล์จริงๆ ไม่สัมพันธ์กัน ทำไห้ผุ้ที่ไม่รุ้เส้นทางหลง และชาวต่างชาติเองก้เดินทางไม่ถึงที่หมายค่ะ,"สำนักจราจรกลางกรุงเทพมหานคร, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตราชเทวี, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,4/7/2022,11:58 น.,883,ใช้เวลา 22 วัน 2 ชม.
2022-MFMZWK,11/6/2022,10:51 น.,906,รอรับเรื่อง 905 วันที่แล้ว,เขตบางรัก,—— ป้ายรถเมล์หน้าโรบินสันบางรัก รถเมล์ จอดคร่อมเลน รับส่งผู้โดยสาร และ มีรถสองแถวจอดแช่ ทำให้รถติดมาก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,11/6/2022,10:51 น.,906,รอรับเรื่อง
2022-92CLNM,10/6/2022,10:20 น.,907,รอรับเรื่อง 906 วันที่แล้ว,เขตบางรัก แขวงบางรัก,รถเมล์เล็กสีส้ม สาย 1ชอบขับรถแทรกรถที่ต่อแถวตรงแยกสุรวงศ์เข้าถนนเจริญกรุง เป็นประจำ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,10/6/2022,10:20 น.,907,รอรับเรื่อง
2022-69BMZ2,9/6/2022,08:48 น.,908,รอรับเรื่อง 908 วันที่แล้ว,เขตตลิ่งชัน,รถเมล์สาย 511 ป้ายฟ้าวิ่งน้อยมากซึ่งเป็นสายสำคัญใช้ในการเดินทางเข้าใจกลางเมืองเพื่อไปทำงาน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,9/6/2022,08:48 น.,908,รอรับเรื่อง
2022-98CAGC,8/6/2022,12:28 น.,909,รอรับเรื่อง 908 วันที่แล้ว,เขตธนบุรี,1 ปัญหารการรอรถเมล์สาย 9 (ปอ)(AC) เป็นเวลานานมากจนทำมีคนร้องเรียนมากแต่ก็ยังไม่เห็นไครแก้ไขอยากให้เพิ่มจำนวนรถเมล์,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,8/6/2022,12:28 น.,909,รอรับเรื่อง
2022-CNUWNH,5/6/2022,21:06 น.,912,รอรับเรื่อง 911 วันที่แล้ว,เขตตลิ่งชัน,รถเมล์(เส้นเลือดฝอย) ไม่เพียงพอเป็นอย่างมาก ในพื้นที่สายใต้ใหม่ ตลิ่งชัน แทบไม่มีรถเมล์ ที่สามารถเชื่อมต่อไปยังเส้นทางรถไฟฟ้าใดๆได้เลย มีแต่ต้องนั่งรถเมล์2ต่อ หรือถ้าจะมีก็แต่สาย79 ซึ่งเชื่อมต่อรถไฟฟ้าMRT บริเวณสถานีบางขุนนนท์ แต่รถก็เหมือนจะมีน้อย นานๆที่จะเจอ ทั้งนี้ในอดีตเคยมีรถเมล์เชื่อมต่อระหว่างรถไฟฟ้า สถานีบางหว้า มายัง สายใต้ใหม่ ตลิ่งชัน แต่คนน่าจะน้อย ก็เลยโดนระงับไป ดังนั้นจึงอยากให้เพิ่มรอบรถเมล์ที่ต่อจากรถไฟฟ้ามายังสายใต้ใหม่ หรือเพิ่มรถเมล์เฉพาะที่เชื่อมเอาคนจากรถไฟฟ้ากลับสู่บ้านของพวกค้า,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,5/6/2022,21:06 น.,912,รอรับเรื่อง
2022-HD667K,31/5/2022,20:24 น.,917,รอรับเรื่อง 916 วันที่แล้ว,เขตตลิ่งชัน,พุทธมณฑลสาย 1 ไม่มีรถเมล์วิ่งครับ ช่วยจัดหาให้มี รถเมล์วิ่งด้วยครับ ถนนสายนี้มีโรงเรียน นักเรียนจะได้กลับบ้านสะดวกไม่ต้องนั่งแท็กซี่,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,31/5/2022,20:24 น.,917,รอรับเรื่อง
