ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2024-GFAYTB,2/12/2024,18:41 น.,1,รอรับเรื่อง 14 ชั่วโมงที่แล้ว,เขตหนองแขม แขวงหนองแขม,มีการเผาขยะและพลาสติกในบริเวณซอยดังกล่าวหลายจุดภายในซอยดังกล่าว ในเวลา 18:00 -23:00 น เกือบทุกวันส่งผลให้หมู่บ้านข้างเคียงได้รับมลพิษจำนวนมาก รบกวนช่วยดำเนินการด้วยครับ เดือดร้อนกันอย่างมากครับ,"เขตหนองแขม, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2/12/2024,18:41 น.,1,รอรับเรื่อง
2024-DUQ68A,2/12/2024,16:54 น.,1,รอรับเรื่อง 16 ชั่วโมงที่แล้ว,เขตพระนคร แขวงวัดบวรนิเวศ,แจ้ง...หน่วยงานที่เกี่ยวข้อง เนื่องจากตรอดสาเก เขตพระนคร มีการแจกอาหารให้คนไร้บ้าน ไม่มีห้องน้ำบริการ คนเหล่านี้ฉี่ข้างคลอง ข้างถังขยะ ทำให้มีกลิ่นรบกวนรุนแรงมาก บ้านที่อยู่ใกล้ตรงนั้นพยามอดทน อดกลั้น แต่กลิ่นรุนแรงขึ้นทุกวัน จึงขอรบกวน จนท . เข้ามาดู และช่วยดูแลแก้ไขให้ชาวบ้านด้วยคะ ..... 🙏🙏 ขอบคุณคะ,"เขตพระนคร, สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2/12/2024,16:54 น.,1,รอรับเรื่อง
2024-GYM8GB,10/11/2024,18:28 น.,23,รอรับเรื่อง 22 วันที่แล้ว,เขตจตุจักร แขวงจตุจักร,สนามเด็กเล่น ในสวนรถไฟไม่มีไฟ,"กองการกีฬา สำนักวัฒนธรรม กีฬา และการท่องเที่ยว, สำนักสิ่งแวดล้อม กทม., ส่วนสวนสาธารณะ 1 สสณ. สสล., สำนักงานสวนสาธารณะ สำนักสิ่งแวดล้อม, เขตจตุจักร, กรุงเทพมหานคร",ไฟฟ้า,รอรับเรื่อง,3/12/2024,07:50 น.,0,ใช้เวลา 22 วัน 13 ชม.
2023-3TNHWX,17/12/2023,08:18 น.,352,รอรับเรื่อง 352 วันที่แล้ว,เขตจตุจักร,รถเมล์สาย 39 ควันดำมาก ทั้งๆอยู่ในท่ามกลางปัญหา PM2.5,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), สำนักสิ่งแวดล้อม กทม., เขตจตุจักร, กรมการขนส่งทางบก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,2/2/2024,12:06 น.,305,ใช้เวลา 47 วัน 3 ชม.
2023-GTDM26,15/5/2023,19:31 น.,568,รอรับเรื่อง 567 วันที่แล้ว,เขตบางแค แขวงบางแค,ไหล่ทางมีฝุ่นแดงฟุ้งกระจาย,"กรมทางหลวงชนบท กระทรวงคมนาคม, สำนักสิ่งแวดล้อม กทม., เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,เปิดเรื่องใหม่,29/6/2023,19:15 น.,523,ใช้เวลา 44 วัน 23 ชม.
2023-BUNVKN,24/2/2023,14:50 น.,648,รอรับเรื่อง 647 วันที่แล้ว,,อากาศเป็นมลพิษและปริมาณฝุ่นสูงมาก รบกวนตรวจสอบปรับปรุงแก้ไขให้ด้วยครับ ขอบคุณครับ,"สำนักสิ่งแวดล้อม กทม., กองจัดการคุณภาพอากาศและเสียง สำนักสิ่งแวดล้อม, กรุงเทพมหานคร, เขตยานนาวา, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,24/2/2023,14:50 น.,648,ใช้เวลา 1 นาที
2023-DVTX9G,24/2/2023,14:11 น.,648,รอรับเรื่อง 647 วันที่แล้ว,เขตธนบุรี,มลพิษ และฝุ่นP.M2.5สูงมากครับรบกวนตรวจสอบและดำเนินการแก้ไขให้ด้วยครับขอบคุณครับ,"สำนักสิ่งแวดล้อม กทม., เขตธนบุรี, กองจัดการคุณภาพอากาศและเสียง สำนักสิ่งแวดล้อม, ฝ่ายสิ่งแวดล้อมฯ เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,24/2/2023,14:12 น.,648,ใช้เวลา 1 นาที
2023-GML3YW,24/2/2023,13:01 น.,648,รอรับเรื่อง 647 วันที่แล้ว,เขตราชเทวี แขวงทุ่งพญาไท,ฝุ่น PM 2.5 เยอะมาก เมื่อไหร่ผู้ว่าชัชชาติกับสำนักสิ่งแวดล้อมจะจัดการ แจ้งเรื่องไปหลายรอบแล้วไม่แก้ปัญหาให้ได้ซักที,"สำนักสิ่งแวดล้อม กทม., กองจัดการคุณภาพอากาศและเสียง สำนักสิ่งแวดล้อม, เขตราชเทวี, กรุงเทพมหานคร, เพื่อนชัชชาติ",ฝุ่นควัน&กลิ่น&PM2.5,รอรับเรื่อง,24/2/2023,14:11 น.,648,ใช้เวลา 1 ชม. 10 นาที
2022-H4TB42,31/7/2022,12:19 น.,856,รอรับเรื่อง 855 วันที่แล้ว,เขตคลองสามวา,1.เจ้าหน้าที่รักษาความปลอดภัยในสวนสาธรณะบกพร่องต่อหน้าที่,"สำนักสิ่งแวดล้อม กทม., เขตคลองสามวา, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,13/8/2022,20:01 น.,843,ใช้เวลา 13 วัน 7 ชม.
2022-KRWVR2,18/7/2022,21:02 น.,869,รอรับเรื่อง 868 วันที่แล้ว,เขตทุ่งครุ,ทางเดินข้างสวนธนบุรีรมย์มืดมาก และเปรี่ยวมากค่ะ น้องๆนักศึกษาเดินเยอะ ด้วย,"สำนักสิ่งแวดล้อม กทม., เขตทุ่งครุ, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,21/7/2022,11:24 น.,866,ใช้เวลา 2 วัน 14 ชม.
2022-D986Q7,14/7/2022,17:49 น.,873,รอรับเรื่อง 872 วันที่แล้ว,เขตปทุมวัน,สวนลุม เครื่องออกกำลังกายพังหมดเลย และโดนรื้อถอนออก ไม่มีเครื่องใหม่มาแทน รบกวนช่วยหาเครื่องออกกำลังกายมาแทน และถ้าเป็นไปได้ช่วยเพิ่มเครื่องเล่นหน่อยครับมันน้อยไปหน่อย,"สำนักสิ่งแวดล้อม กทม., เขตปทุมวัน, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,30/7/2022,18:29 น.,857,ใช้เวลา 16 วัน
2022-KA3V7L,8/7/2022,17:48 น.,879,รอรับเรื่อง 878 วันที่แล้ว,เขตปทุมวัน,แป้นบาสบริเวณสนามเด็กเล่นสวนลุมวภาพใกล้พังมากกลัวอันตราย ปกติประชาชนต้องเปลี่ยนกันเอง อยากให้สวนลุมพินีมาเปลี่ยนให้ด้วยทั้ง2ฝั่ง,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,28/7/2022,12:53 น.,859,ใช้เวลา 19 วัน 19 ชม.
2022-L6LUTP,8/7/2022,08:23 น.,879,รอรับเรื่อง 879 วันที่แล้ว,เขตปทุมวัน,รปภ สวนลุม อนุญาตให้รถก่อสร้างเข้ามาจอดเยอะมาก คนมาวิ่งจริงๆ กลับไม่มีที่จอด,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,2/8/2022,14:45 น.,854,ใช้เวลา 25 วัน 6 ชม.
2022-8EB8EM,3/7/2022,16:58 น.,884,รอรับเรื่อง 883 วันที่แล้ว,เขตบางรัก,ริมทางเท้าถนนสีลมที่กำลังเอาสายไฟลงดิน มีความเสี่ยงต้นไม้จะล้มเวลาฝนตกหนักเพราะดินรอบต้นถูกขุดถูกทุบจนรากเหลือน้อยแทบยึดไม่ได้ เห็นหลายวันก่อนแถวหน้ารร.นารายณ์ที่มีต้นใหญ่ล้มน่าจะสาเหตุใกล้เคียงกัน ช่วยดูแลให้ดีป้องกันไว้ก่อนด้วยค่ะไม่อยากให้ต้นไม้ใหญ่ล้ม หรือถ้าพนง.ของกทม.ดูแลต้นไม้ไม่เก่งให้รุกขกรเข้ามาดูแลเสริมด้วย,"สำนักสิ่งแวดล้อม กทม., สำนักการโยธา กทม., กรุงเทพมหานคร, เขตบางรัก, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,26/8/2022,00:21 น.,830,ใช้เวลา 53 วัน 7 ชม.
2022-H8PR72,3/7/2022,16:57 น.,884,รอรับเรื่อง 883 วันที่แล้ว,เขตบางแค,ชิงช้าเสีย ที่สวนบางแคภิรมย์,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตบางแค, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,6/7/2022,17:52 น.,881,ใช้เวลา 3 วัน
2022-49F37Y,28/6/2022,17:16 น.,889,รอรับเรื่อง 888 วันที่แล้ว,เขตคลองเตย,ผมมีข้อข้องใจเกี่ยวกับสวนสาธารณะใกล้บ้านครับ คือสวนเบญจกิติซึ่งมีสวนป่าใหม่เพิ่งเปิดใช้นั้น มีข้อบังคับว่าไม่ให้ขี่จักรยานหลังเวลา17.30น.ทั้งๆที่ปกติทุกคนจะต้องขี่อยู่ในทางเฉพาะจักรยาน (bike lane)อยู่แล้ว และเวลา17.30ก็ยังไม่มืดด้วย อันนี้ไม่เข้าใจเหตุผลครับ. คนที่ทำงานเลิกเย็นๆและต้องการจะไปออกกำลังกายด้วยการขี่จักรยานในbike lane ดังกล่าวนี้ จะไม่มีสิทธิ์อย่างนั้นหรือครับ?,"สำนักสิ่งแวดล้อม กทม., เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,19/7/2022,16:54 น.,868,ใช้เวลา 20 วัน 23 ชม.
2022-GNEHAD,26/6/2022,13:24 น.,891,รอรับเรื่อง 890 วันที่แล้ว,เขตปทุมวัน,แจ้งปัญหาที่จอดรถในสวนลุมประตู 7 ค่ะ เจ้าหน้าที่กั้นไว้ทำไมไม่ทราบค่ะ สามารถช่วยเพิ่มปริมาณรถได้อย่างน้อย 30 คัน เลย แต่กั้นไว้ให้รถเดินทางเดียว เจ้าหน้าที่นั่งสบายไม่ต้องโบก อยากให้เอาที่กั้นออกค่ะ,"สำนักสิ่งแวดล้อม กทม., กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,30/6/2022,10:01 น.,887,ใช้เวลา 3 วัน 20 ชม.
2022-NNKNME,25/6/2022,07:50 น.,892,รอรับเรื่อง 892 วันที่แล้ว,,รั้วสวนเกือบชำรุด,"สำนักสิ่งแวดล้อม กทม., เขตมีนบุรี, เพื่อนชัชชาติ, ยังไม่มีหน่วยงานรับผิดชอบ, กรุงเทพมหานคร",ขยะ,เปิดเรื่องใหม่,2/7/2022,06:57 น.,885,ใช้เวลา 6 วัน 23 ชม.
2022-FF3NBA,21/6/2022,15:37 น.,896,รอรับเรื่อง 895 วันที่แล้ว,เขตบางกะปิ,อยู่ที่ สวน นวมินทร์ภิรมย์ ครับ ทั้งหมดเลย,"สำนักสิ่งแวดล้อม กทม., เขตบางกะปิ, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,13/8/2022,19:26 น.,843,ใช้เวลา 53 วัน 3 ชม.
