ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
2023-LA2QE2,24/12/2023,16:25 น.,345,รอรับเรื่อง 344 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ถนนวงแหวนกาญจนา ทำถนนมานานเป็นปีๆ ล่าสุดเวลาเลิกงาน 2-3 ทุ่ม ปิดเส้นทางหลัก ให้เดินเล่นคู่ขนาด รถติดมากๆ รถบรรทุกก็เยอะ เสียเวลาเป็นชั่วโมง เส้นนี้ก่อสร้างก็ทำช้า คนใช้ก็เยอะ ช่วงเร่งทีครับ ปีใหม่แล้วยังไม่ถึงไหนเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,9/2/2024,12:29 น.,298,ใช้เวลา 46 วัน 20 ชม.
2023-GZNLVC,2/12/2023,10:05 น.,367,รอรับเรื่อง 366 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ไม่แสดงรายละเอียด,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพโปร่งใส, กรุงเทพมหานคร",ทุจริต,รอรับเรื่อง,19/12/2023,14:47 น.,350,ใช้เวลา 17 วัน 4 ชม.
2023-F43NZF,1/10/2023,13:18 น.,429,รอรับเรื่อง 428 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ใช้ฟุตบาทจอดรถ ขายรถมือสอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,3/10/2023,10:33 น.,427,ใช้เวลา 1 วัน 21 ชม.
2023-MXW3LU,3/9/2023,10:48 น.,457,รอรับเรื่อง 456 วันที่แล้ว,เขตทวีวัฒนา,มีเศษหินหล่นบนยูเทิร์น,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,5/9/2023,09:37 น.,455,ใช้เวลา 1 วัน 22 ชม.
2023-9BBWAR,17/8/2023,15:45 น.,474,รอรับเรื่อง 473 วันที่แล้ว,เขตบางแค แขวงบางไผ่,เต้นท์รถมือสอง ใช้ฟุตบาทมาจอดรถขายรถของตัวเอง,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,21/8/2023,16:44 น.,470,ใช้เวลา 4 วัน 1 ชม.
2023-MLCLV3,2/8/2023,10:52 น.,489,รอรับเรื่อง 488 วันที่แล้ว,เขตบางขุนเทียน แขวงแสมดำ,ฟุตบาททรุดตัว และเป็นบ่อยมากเป็นตรงนี้เสร็จก็ไปเป็นอีกที่,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางขุนเทียน, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,20/8/2023,21:22 น.,471,ใช้เวลา 18 วัน 10 ชม.
2023-BWBZ6Q,29/7/2023,18:30 น.,493,รอรับเรื่อง 492 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ตรงสะพานข้ามแยกบางแค เส้นแบ่งเลนไม่มีเลยครับ มีแต่จางมากเลย อันตรายมากครับ เพราะแต่ละคันขับมั่วกันไปหมดเลย,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,1/8/2023,16:18 น.,490,ใช้เวลา 2 วัน 21 ชม.
2023-89BKEE,20/7/2023,12:01 น.,502,รอรับเรื่อง 501 วันที่แล้ว,เขตทวีวัฒนา แขวงศาลาธรรมสพน์,ไม่แสดงรายละเอียด,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, กรุงเทพโปร่งใส",อื่นๆ,รอรับเรื่อง,28/7/2023,21:44 น.,494,ใช้เวลา 8 วัน 9 ชม.
2023-NAUNNG,11/7/2023,15:09 น.,511,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแค,ทางแยกออกคู่ขนานจุดนี้ ทำไมต้องทำแยกออกซ้ายตรงสะพานพอดี มันทำให้เป็นคอขวดเบียดรถขวามือตลอด จนเป็นเหตุให้รถติดจุดนี้ตลอดเวลา พอพ้นจุดนี้แล้วรถวิ่งฉิว,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ต้นไม้,รอรับเรื่อง,14/7/2023,13:58 น.,508,ใช้เวลา 2 วัน 22 ชม.
2023-86G2DL,11/7/2023,12:46 น.,511,รอรับเรื่อง 510 วันที่แล้ว,เขตบางแค แขวงบางแคเหนือ,ไฟเตือนแนวก่อสร้างไม่มี ในช่วงทางโค้งด้วย หักหลบกันบ่อยๆ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,รอรับเรื่อง,17/7/2023,07:13 น.,505,ใช้เวลา 5 วัน 18 ชม.
2023-H674FM,9/3/2023,18:20 น.,635,รอรับเรื่อง 634 วันที่แล้ว,เขตบางแค แขวงบางไผ่,พื้นทางเดินริมถนนกาญจนาภิเษกยุบ,"แขวงทางหลวงธนบุรี กรมทางหลวง, กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,รอรับเรื่อง,22/2/2024,14:30 น.,285,ใช้เวลา 349 วัน 20 ชม.
2022-DV733T,2/10/2022,18:16 น.,793,รอรับเรื่อง 792 วันที่แล้ว,เขตบางขุนเทียน,ถนนไม่มีเลนชัดเจน,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางขุนเทียน, กลุ่มกรุงธนใต้ (นายเฉลิมพล โชตินุชิต), ผอ.เขตบางขุนเทียน (นางภัสรา), การทางพิเศษแห่งประเทศไทย, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,เปิดเรื่องใหม่,22/11/2022,20:23 น.,742,ใช้เวลา 51 วัน 2 ชม.
2022-BPEWGU,15/7/2022,19:29 น.,872,รอรับเรื่อง 871 วันที่แล้ว,เขตบางขุนเทียน,ฟุตบาทหน้าเซ็นทรัลพระราม2 พื้นแย่มากค่ะ,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางขุนเทียน, กรุงเทพมหานคร, เพื่อนชัชชาติ",ทางเท้า,เปิดเรื่องใหม่,15/8/2022,15:59 น.,841,ใช้เวลา 30 วัน 20 ชม.
2022-32AZFH,20/6/2022,00:23 น.,897,รอรับเรื่อง 897 วันที่แล้ว,เขตบางขุนเทียน,1. ไฟมืดมากค่ะ ตอนกลางคืน ต้องทำงานกลับบ้านดึก อันตรายมากค่ะ มองไม่เห็นทางเลย บริเวณฝั่งตรงข้ามเขตบางขุนเทียน พระราม2 ซอย55 แถวปากซอยก็มีวงเหล้า และสุนัขปล่อยมา 3-4 ตัวอยู่หน้าหมู่บ้าน เห่า ไล่ขู่คนที่จะเข้าหมู่บ้าน ทางเข้าพระราม2 ซอย552.ภาพถ่าย ณ พระราม2 ซอย55 เวลาประมาณ 21:00 ดิฉันกลับช่วง 19:00-22:00 มืดๆน่ากลัวแบบนี้ทุกวัน นานๆจะมีคนเดินสัก 1-2 คน ซึ่งไม่ทราบว่าไฟฟ้าดับนานแค่ไหน เพราะเดือนมิถุนายนนี้ดิฉันเพิ่งเดินทางด้วยรถสาธารณะเนื่องจากน้ำมันแพง,"กรมทางหลวง, แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางขุนเทียน, กรุงเทพมหานคร, เพื่อนชัชชาติ",จุดเสี่ยง,เปิดเรื่องใหม่,28/6/2022,01:28 น.,889,ใช้เวลา 8 วัน 1 ชม.
