ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,จำนวนวัน(วันแจ้ง),สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,จำนวนวัน(สถานะล่าสุด),เวลาที่ใช้
AH4JBZ,19/1/2024,08:36 น.,319,รอรับเรื่อง 319 วันที่แล้ว,เขตบางแค แขวงหลักสอง,ปัญหา: เนื่องจาก ปัญหายังไม่ได้รับการแก้ไข เรื่อง ได้รับความลำบากมาก จากการจราจรที่ติดขัดมากเนื่องจาก การก่อสร้างถนน และทำไม่ต่อเนื่อง เลขที่อ้างอิง 82GNL9 สถานะกำลังดำเนินการ ผู้ร้องแจ้งข้อมูลเพิ่มเติมว่า เนื่องจากในตอนนี้มีรถติดเป็นจำนวนมาก จึงอยากให้เร่งดำเนินการแก้ไขปัญหาถนน: กาญจนาภิเษกจุดสังเกต: บริเวณถนนกาญจนาภิเษก วงแหวนรอบนอก จากเดอะมอลล์บางแคไปถนนพระราม 2เขต: บางแค#1555,"แขวงทางหลวงธนบุรี กรมทางหลวง, เขตบางแค, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,รอรับเรื่อง,22/8/2024,10:42 น.,103,ใช้เวลา 216 วัน 2 ชม.
2XV9WJ,27/12/2023,17:13 น.,342,รอรับเรื่อง 341 วันที่แล้ว,เขตบางกอกใหญ่ แขวงวัดท่าพระ,ปัญหา: พบดวงไฟฟ้าส่องสว่างทางดับชำรุด จำนวน 1 ดวง ทำให้บริเวณดังกล่าวมืดมากบ้านเลขที่: 1007/1ซอย: อิสรภาพ 33 ซอย 8ถนน: อิสรภาพ จุดสังเกต: ไฟส่องสว่างทางหน้าบ้านเลขที่ตามที่ระบุ ภายในซอยแยกดังกล่าวเขต: บางกอกใหญ่#1555,"การไฟฟ้านครหลวง เขตธนบุรี, เขตบางกอกใหญ่, การไฟฟ้านครหลวง MEA, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,เปิดเรื่องใหม่,15/1/2024,20:05 น.,323,ใช้เวลา 19 วัน 2 ชม.
PWYUGT,26/12/2023,12:54 น.,343,รอรับเรื่อง 342 วันที่แล้ว,เขตธนบุรี แขวงบุคคโล,ปัญหา: พบถนนขรุขระไม่เสมอกัน เกิดจากการก่อสร้างสถานีรถไฟฟ้าถนน: สมเด็จพระเจ้าตากสินจุดสังเกต: ตั้งแต่ถนนหน้าโรงพยาบาลพระปิ่นเกล้า งบริเวณซอยสมเด็จพระเจ้าตากสิน 20 ไปจนถึง ซอยสมเด็จพระเจ้าตากสิน 22เขต: ธนบุรี#1555,"การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (รฟม.), เขตธนบุรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",ถนน,เปิดเรื่องใหม่,5/1/2024,10:14 น.,333,ใช้เวลา 9 วัน 21 ชม.
BGAW3N,26/12/2023,07:35 น.,343,รอรับเรื่อง 343 วันที่แล้ว,เขตพระนคร แขวงพระบรมมหาราชวัง,ปัญหา: ผู้ร้องแจ้งว่า พนักงานของเรือดังกล่าว มีพฤติกรรมไม่เหมาะสม พูดจาหยาบคาย ข่มขู่ประชาชน พนักงาน มีลักษณะอ้วนสวมหมวกแก๊บ หน้ากลม ผิวดำ และ อีกคน ผอม ใส่แว่น สูงราว 160 ซม. อายุประมาณ 50 ใส่ชุดกะลาสี สีน้ำเงินถนน: พระจันทร์จุดสังเกต: เรือของบริษัท สุพัตรา จำกัดบริเวณชุมชนท่าพระจันทร์ ติดกับมหาวิทยาลัยธรรมศาสตร์เขต: พระนคร#1555,"ร้องทุกข์ กทม. 1555, เขตพระนคร, กรมเจ้าท่า (Marine Department), กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,28/12/2023,06:36 น.,341,ใช้เวลา 1 วัน 23 ชม.
AYBY4W,15/11/2023,11:47 น.,384,รอรับเรื่อง 383 วันที่แล้ว,เขตทวีวัฒนา แขวงทวีวัฒนา,ปัญหา: อยากให้เพิ่มรถเมล์สาธารณะถนน: เลียบคลองทวีวัฒนาจุดสังเกต: วิ่งจาก ถนนเพชรเกษม ไป ถนนปิ่นเกล้านครชัยศรีเขต: ทวีวัฒนา#1555,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตทวีวัฒนา, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",อื่นๆ,รอรับเรื่อง,24/11/2023,15:39 น.,375,ใช้เวลา 9 วัน 3 ชม.
MJFV8H,30/10/2023,11:36 น.,400,รอรับเรื่อง 399 วันที่แล้ว,เขตบางพลัด แขวงบางอ้อ,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660046181ขอให้แก้ไขปัญหาเสียงดังรบกวนจากสถานบันเทิงหลายแห่ง บริเวณชุมชนสะพานไม้แยก 8-2 ซอยจรัญสนิทวงศ์ 44 แขวงบางยี่ขัน เขตบางพลัด กรุงเทพมหานครรายละเอียดของเรื่อง :คำร้องจาก Line PSC 1111--- #ร้องทุกข์ จรัลสนิทวงศ์ 44 ชุมชนสะพานไม้แยก 8-2 เปิดผับบาร์คาราโอเกะ ยันเช้า รุเข้าออก เสียงดังมาก เปิดเพลง ชายเหล้าเบียร์ ดมแก้ส ยันเช้ารุ่งขึ้นอีกวัน เป็นทุกวัน แต่ไม่มีใครกล้ามาตรวจสอบกลางคืน ณเวลานี้ เด็ก ๆ กริอผู้มาเี่ยวยังไม่กลับบ้านเลย ขนาดที่ใหญ่ สถานบันเทิงยังเปิดตีสอง นี่ใหญ่มากรึงัย ไม่มีใครมาตรวจเลย //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"ร้องทุกข์ กทม. 1555, เขตบางพลัด, กองบังคับการตำรวจนครบาล 7 (บก.น.7), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), สน.บวรมงคล, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,รอรับเรื่อง,30/10/2023,11:38 น.,400,ใช้เวลา 2 นาที
X8MXD7,8/9/2023,13:40 น.,452,รอรับเรื่อง 451 วันที่แล้ว,เขตดินแดง แขวงดินแดง,ศูนย์เรื่องราวร้องทุกข์ ได้รับการประสานผ่านระบบการจัดการเรื่องราวร้องทุกข์ สำนักงานปลัดสำนักนายกรัฐมนตรี ทำเนียบรัฐบาล รหัสเรื่อง นร02660035608ขอเสนอความคิดเห็นเกี่ยวกับการเพิ่มเติมต่อเส้นทางการเดินรถของรถไฟฟ้าสายสีทอง ประชาชนประสงค์ให้มีต่อเส้นทางการเดินรถไปถึงโรงพยาบาลศิริราช กรุงเทพมหานคร เพราะในขณะนี้ได้มีการเดินเส้นทางถึงสถานีโรงเรียนศึกษานารี หากมีการเพิ่มเติมเส้นทางจะเป็นการอำนวยความสะดวกในการเดินทางไปยังโรงพยาบาลศิริราช วังหลัง หรือพื้นที่บริเวณใกล้เคียงบริเวณนั้น //หมายเหตุ ปักหมุดที่สำนักงานเขตเพราะไม่สามารถปักละติจูด ลองติจูด ที่ชัดเจนได้ กรุณาอ่านรายละเอียดสถานที่จากรายละเอียดการแจ้งเป็นหลักศูนย์ฯ ประสานมาเพื่อตรวจสอบและดำเนินการ และโปรดพิจารณาให้ความคุ้มครองผู้ร้องและผู้เกี่ยวข้องอย่าให้ต้องรับภัย หรือความไม่ชอบธรรมอันเนื่องมาจากการร้องเรียน การเป็นพยาน หรือการให้ข้อมูลนั้น #ศรท #ศรท1111#1555 #citydata,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), ร้องทุกข์ กทม. 1555, เขตดินแดง, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,4/6/2024,08:24 น.,182,ใช้เวลา 269 วัน 18 ชม.
3DK2WM,12/8/2023,19:13 น.,479,รอรับเรื่อง 478 วันที่แล้ว,เขตบางบอน,ปัญหา: ประชาชนแจ้งว่าเปิดเพลงเสียงดังเปิดเป็นช่วงๆไม่สามารถระบุเวลาชัดเจนได้แต่เปิดเกือบจะทุกวัน ขอให้เจ้าหน้าที่ดำเนินการแก้ไขปัญหาดังกล่าวให้กับประชาชนด้วย บ้านเลขที่: 1524ซอย: เอกชัย109 ซอย21ถนน: เอกชัยบางบอนจุดสังเกต: บริเวณซอย 29 ซอยย่อยที่ 21 มีตลาดนัดและเซเว่น เข้ามาในซอยสุดซอยอยู่ทางขวามือ หมู่บ้านพระปิ่น5 บ้านหลังที่5 จะอยู่ขวามือ รั้วบ้านเป็นสีเทาเขต: บางบอน#1555,"สน.แสมดำ, เขตบางบอน, กองบังคับการตำรวจนครบาล 9 (บก.น.9), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",เสียง,รอรับเรื่อง,19/2/2024,15:16 น.,288,ใช้เวลา 190 วัน 20 ชม.
TERVH2,13/7/2023,13:20 น.,509,รอรับเรื่อง 508 วันที่แล้ว,เขตธนบุรี แขวงตลาดพลู,ปัญหา: มีวัชพืชขึ้นในคลองบริเวณหน้าบ้านเป็นจำนวนมาก ทำให้มีสัตว์เลื้อยคลาน สัตว์มีพิษเข้าบ้านประชาชน อยากให้เจ้าหน้าที่มาตัดวัชพืชในคลองออกบ้านเลขที่: 40/3ถนน: ราชพฤกษ์จุดสังเกต: เลยสถานีรถไฟฟ้าวุฒากาศฝั่งราชพฤกษ์ มาประมาณ 50 เมตร อยู่ซ้ายมือริมถนน บริเวณเสารถไฟฟ้าต้นที่ 352เขต: จอมทอง#1555,"เขตจอมทอง, กรมทางหลวงชนบท กระทรวงคมนาคม, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",น้ำท่วม,เปิดเรื่องใหม่,27/7/2023,11:02 น.,495,ใช้เวลา 13 วัน 21 ชม.
6UC6PB,4/7/2023,17:22 น.,518,รอรับเรื่อง 517 วันที่แล้ว,เขตบางแค แขวงบางไผ่,ปัญหา: ประชาชนแจ้งว่า ต้องการให้ย้ายป้ายรถเมลล์กลับมาจุดเดิม เนื่องจากไม่ได้รับความสะดวกจุดป้ายใหม่ปัญหาก็คือ ถนนพุทธมณฑลสาย2 จุดที่มีปัญหา ซอย 11 มันเป็นทางเข้าไปซึ่งจะไปได้หลายๆจุด ซึ่งมันไม่ใช่ซอยตัน ในตอนเช้ามาจะปกติมีป้ายรถเมล์อยู่ เวลาออกจากซอยทางซ้ายมือตัวเองจะแล้วเลี้ยวไปขึ้นรถเมล์ทางซ้ายมือซึ่งจะสะดวก ไปตามถนน ทีนี้ทางเส้นถนนมณฑลมีคนมาใช้บริการกันเยอะ เพราะในซอกซอยจะตัดไปเส้นทางอื่นๆได้ ต่อมากระเป๋ารถเมล์บอกว่า เขาย้ายป้ายรถเมล์ไปอีกฝั่ง กลายเป็นว่า ประชาชนที่มาใช้ป้ายรถเมล์ จะต้องข้ามไฟแดงซึ่งเป็นถนนสวนทาง ซึ่งตรงนั้นมีวินมอเตอร์ไซต์ มีเซเว่น กลายเป็นว่ามีในบริเวณนั้นคนเยอะ และไฟแดงตรงจุดนี้ มันเสี่ยงที่ว่า อีกฝั่งเป็นไฟเขียว จะข้ามถนนไม่สะดวก และถนนพุทธมลฑลสาย 2 มีป้ายรถเมล์น้อยมาก อยากให้ขยับให้ขยับออกไป 2-3 เมตรจากที่เดิมจะดีกว่าหรือไม่ซอย: พุทธมณฑลสาย2 ซอย11ถนน: พุทธมณฑลสาย2จุดสังเกต: ป้ายรถเมล์พุทธมณฑลสาย2 หน้าปากซอย11 เขต: บางแค#1555,"สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.), เขตบางแค, กรมการขนส่งทางบก, รองปลัดฯ นายณรงค์ เรืองศรี, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",จุดเสี่ยง,เปิดเรื่องใหม่,24/7/2023,20:20 น.,498,ใช้เวลา 20 วัน 2 ชม.
JAE937,4/5/2023,13:22 น.,579,รอรับเรื่อง 578 วันที่แล้ว,เขตจตุจักร แขวงจอมพล,ปัญหา : สะพาน เนื่องจาก สะพานข้ามคลองส่งน้ำ สร้างไม่เสร็จสักที เกือบปีแล้ว ทำให้เหลือช่องทางเข้าซอยแค่ 1 เลน เหล็กที่ปูพื้นถนนไว้ ตรงหัวมุมมันเปิดขึ้น ถ้ายางรถไปกระแทก อาจจะทำให้ยางแตกได้ ทำให้ต้องเบี่ยงหลบเข้าเลนขวา แต่รถที่จะออกจากซอยก็ออกไม่ได้เหมือนกัน พยายามติดต่อกับฝ่ายโยธา แต่ไม่มีคนรับสายเลย ขอให้ดำเนินการตรวจสอบและแก้ไขปัญหานี้ด้วยจุดเกิดเหตุ : (สถานที่สำคัญ / จุดสังเกต) บริเวณซอยวิภาวดีรังสิต 16ถนน : วิภาวดีรังสิตแขวง : จอมพล เขต : จตุจักร#1555,"กรมทางหลวง, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ, ร้องทุกข์ กทม. 1555",จุดเสี่ยง,เปิดเรื่องใหม่,14/9/2023,20:43 น.,446,ใช้เวลา 133 วัน 7 ชม.
PPC228,30/4/2023,13:44 น.,583,รอรับเรื่อง 582 วันที่แล้ว,เขตมีนบุรี,* ปัญหา: ประชาชนแจ้งว่ามีกลุ่มคนใช้พื้นที่ส่วนกลางระหว่างตึก A4และA5 ซุมที่ 1 ติดถนน รวมตัวดื่มสุรา ส่งเสียงดัง สร้างความเดือดร้อนแก้ผู้พักอาศัยบริเวณใกล้เคียง ทางนิติรับทราบแต่ไม่ดำเนินการใดๆอยากให้เจ้าหน้าที่เข้ามาตรวจสอบและแก้ไช* จุดเกิดเหตุ: ซื่อตรงคอนโด* ซอย: รามอินทรา 125 * เขต: มีนบุรี#1555,"สน.มีนบุรี, ร้องทุกข์ กทม. 1555, เขตมีนบุรี, กองบังคับการตำรวจนครบาล 3 (บก.น.3), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบัญชาการตำรวจนครบาล (บช.น.), กรุงเทพมหานคร, เพื่อนชัชชาติ",เสียง,เปิดเรื่องใหม่,19/12/2023,14:15 น.,350,ใช้เวลา 233 วัน
