ticket_id,วันที่แจ้ง,เวลาที่แจ้ง,สถานะ,สถานที่,รายละเอียด,เขตผู้รับผิดชอบ(แก้ไขโดย),หมวดหมู่,สถานะล่าสุด,วันที่สถานะล่าสุด,เวลาสถานะล่าสุด,เวลาที่ใช้,ระยะเวลาจากวันที่เริ่มแจ้ง(วัน),ระยะเวลาจากสถานะล่าสุด(วัน)
2022-DXKVMF,2022-07-08,07:13 น.,รอรับเรื่อง 882 วันที่แล้ว,,ตรงนี้กลายเป็นจุดจอดรถเมล์ และจุดปล่อยรถเมล์ไปแล้วคับ จอดก่อนทางเข้า ออกซอย ซึ่งเป็นซอยที่คนใช้เยอะพอสมควรเลย อีกทั้งยังเป็นถนนคอขวดอีกด้วย อยากให้ขยับจุดจอดไปอีกนะคับ ผมคนพื้นที่ผ่าน ทุกเช้าเย็น ดูอันตรายมากคับ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เพื่อนชัชชาติ, เขตบึงกุ่ม, กรุงเทพมหานคร",ถนน,ส่งต่อ,2022-07-08,11:21 น.,ใช้เวลา 4 ชม. 9 นาที,882,882
2022-HTTBNN,2022-06-28,10:44 น.,รอรับเรื่อง 892 วันที่แล้ว,เขตคลองสาน,อยากให้รถสาธารณะทุกสาย 6 และ สาย 89 มี gps ค่ะ,"กรมการขนส่งทางบก, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองสาน, กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,2022-06-29,00:39 น.,ใช้เวลา 13 ชม. 55 นาที,892,891
2022-HA749Y,2022-06-28,08:49 น.,รอรับเรื่อง 892 วันที่แล้ว,เขตบางกอกใหญ่,แจ้งเรื่องป้ายรถเมล์ค่ะตรงบริเวร จรัญสนิทวงศ์ 1 จะมีป้ายรถเมล์ที่ไม่มีใครยืนรอได้เลยค่ะ เพราะเป็นจุดที่แดดส่องแรงมากๆ บริเวรนี้ไม่มีต้นไม้ ไม่มีอาคารที่สร้างกันสาดยืนออกมา เลยไม่มีที่หลบแดดตรงบริเวรป้ายเลยค่ะ ต้องมากระจุกยืนหลบแดดกันอยู่ตรงเสาของรถไฟฟ้า mrt แทน พอจะแก้ไขอะไรได้บ้างไหมคะ,"ขนส่งมวลชน, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางกอกใหญ่, กรุงเทพมหานคร, เพื่อนชัชชาติ,",อื่นๆ,เปิดเรื่องใหม่,2022-06-29,19:52 น.,ใช้เวลา 1 วัน 11 ชม.,892,891
2022-KMHXQ9,2022-06-27,19:16 น.,รอรับเรื่อง 892 วันที่แล้ว,เขตจตุจักร,ท่ารถเมล์สาย 114 อู่บางเขนไม่ปล่อยรถตามเวลาที่กำหนด ล่าช้า และวิ่งไม่ครบตามรอบกลายเป็นรถเสริมสิ้นสิุดแค่อู่บางเขน ไม่ยอมวิ่งมาทางฝั่งไปนนทบุรีเลย ป้ายเวลาไม่ตรงหลอกลวงผู้โดยสาร และหน่วยงานรับเรื่องไม่ดำเนินการอย่างที่สุด ผลักภาระให้ผู้โดยสาร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรมการขนส่งทางบก, เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,เปิดเรื่องใหม่,2022-08-09,18:42 น.,ใช้เวลา 42 วัน 23 ชม.,893,850
2022-K9YHUA,2022-06-25,16:37 น.,รอรับเรื่อง 894 วันที่แล้ว,เขตจตุจักร,สี่แยกรัชดาลาดพร้าวมุ่งหน้าบางกะปิรถเมล์สาย 8 บ่อยครั้งอยู่เลนส์เลี้ยวขวา แล้วชอบตัดเข้ามาเพื่อแซงรถคันอื่นที่จะตรงไปข้างหน้า,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตจตุจักร, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,เปิดเรื่องใหม่,2022-07-01,18:50 น.,ใช้เวลา 6 วัน 2 ชม.,895,889
2022-M6L3FU,2022-06-23,13:58 น.,รอรับเรื่อง 897 วันที่แล้ว,เขตดินแดง,แจ้งปัญหา รถเมล์เอกชนสาย12 เส้นประชาสงเคราะห์ วิ่งช้ามาก จนถึงเส้นตลาดดินแดงถึงจะวิ่งเร็วปกติ แต่ระหว่างนั้นที่วิ่งช้าทำให้เกิดปัญหา รถติด ผู้ที่มีธุระไปธุระอย่างล่าช้า มอเตอร์ไซด์ต้องพยายามหาทางแซง ซึ่งอันตราย ซึ่งเกิดปัญหานี้มานานมากแล้ว ยังไม่ได้รับการแก้ไข,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตดินแดง, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,ส่งต่อ,2022-06-24,11:58 น.,ใช้เวลา 22 ชม. 1 นาที,897,896
2022-ARFDRR,2022-06-22,08:14 น.,รอรับเรื่อง 898 วันที่แล้ว,เขตปทุมวัน,รถเมล์สาย 15 ประตูเสีย ประตูไม่ปิด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตปทุมวัน, เพื่อนชัชชาติ",จุดเสี่ยง,ส่งต่อ,2022-06-22,19:30 น.,ใช้เวลา 11 ชม. 16 นาที,898,898
2022-KR99YK,2022-06-19,15:52 น.,รอรับเรื่อง 901 วันที่แล้ว,,อยากขอให้มีรถประจำทางวิ่งจากนวมินทร์-เกษตร เพิ่มครับ ปัจจุบันมีสายเดียว,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบึงกุ่ม, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-19,15:52 น.,รอรับเรื่อง,901,901
2022-M39CTL,2022-06-19,11:42 น.,รอรับเรื่อง 901 วันที่แล้ว,เขตบางกะปิ,รถเมล์น้อยมาก สาย73ก ไม่มีเลย รอนานมากๆแล้วไม่ผ่านเลยสักคัน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางกะปิ, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-19,11:42 น.,รอรับเรื่อง,901,901
2022-H4P3UE,2022-06-18,17:47 น.,รอรับเรื่อง 901 วันที่แล้ว,เขตธนบุรี,รถเมล์สาย 111 รอนานมากครับ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-18,17:47 น.,รอรับเรื่อง,902,902
2022-8LKWBK,2022-06-17,19:18 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตคลองเตย,1.อยากให้ช่วยดูเรื่องรถเมล์ค่ะ ขาดระยะนานมากรอเป็นชม. แทบทุกวันค่ะ สาย141 และ195 จุดที่รอตลาดคลองเตยค่ะ ช่วงเวลาเลิกงาน แต่ล่ะวันคน รอเยอะมากมาคัน1คือต้องเบียดกันค่ะ บางที่ก็ขึ้นกันไม่หมด,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-17,19:18 น.,รอรับเรื่อง,903,903
2022-49A66W,2022-06-17,17:49 น.,รอรับเรื่อง 902 วันที่แล้ว,เขตบางรัก,รถเมล์เก่ามาก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",เสนอแนะ,รอรับเรื่อง,2022-06-17,17:49 น.,รอรับเรื่อง,903,903
2022-7M9QZX,2022-06-17,12:36 น.,รอรับเรื่อง 903 วันที่แล้ว,เขตบางรัก,บางรัก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, เพื่อนชัชชาติ, กรุงเทพมหานคร",ถนน,รอรับเรื่อง,2022-06-17,12:36 น.,รอรับเรื่อง,903,903
2022-N2RAYV,2022-06-17,00:54 น.,รอรับเรื่อง 903 วันที่แล้ว,เขตธนบุรี,ช่วยประสานงานกับกรมการขนส่งทางบก เพื่อแก้ไขเลขสายรถเมล์ซ้ำซ้อน เพื่อป้องกันการเข้าใจผิดได้มั้ยคะ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",เสนอแนะ,รอรับเรื่อง,2022-06-17,00:54 น.,รอรับเรื่อง,903,903
2022-HB8PM9,2022-06-14,16:58 น.,รอรับเรื่อง 905 วันที่แล้ว,เขตคลองเตย,รถเมล์จอดแช่กีดขวางการจราจร,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตคลองเตย, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-14,16:58 น.,รอรับเรื่อง,906,906
2022-CLTA9N,2022-06-12,11:31 น.,รอรับเรื่อง 908 วันที่แล้ว,เขตบางรัก,รถหน้าตาประมาณนี้ครับ คือมันฉุกละหุกผมเลยไม่ได้ถ่ายรูปไว้,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-12,11:31 น.,รอรับเรื่อง,908,908
2022-HUTQT2,2022-06-12,09:38 น.,รอรับเรื่อง 908 วันที่แล้ว,เขตราชเทวี,ป้าย bus stop ในที่ต่างๆ กับการเดินรถเมล์จริงๆ ไม่สัมพันธ์กัน ทำไห้ผุ้ที่ไม่รุ้เส้นทางหลง และชาวต่างชาติเองก้เดินทางไม่ถึงที่หมายค่ะ,"สำนักจราจรกลางกรุงเทพมหานคร, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตราชเทวี, เพื่อนชัชชาติ",เสนอแนะ,เปิดเรื่องใหม่,2022-07-04,11:58 น.,ใช้เวลา 22 วัน 2 ชม.,908,886
2022-MFMZWK,2022-06-11,10:51 น.,รอรับเรื่อง 909 วันที่แล้ว,เขตบางรัก,—— ป้ายรถเมล์หน้าโรบินสันบางรัก รถเมล์ จอดคร่อมเลน รับส่งผู้โดยสาร และ มีรถสองแถวจอดแช่ ทำให้รถติดมาก,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",ผิดกฎจราจร,รอรับเรื่อง,2022-06-11,10:51 น.,รอรับเรื่อง,909,909
2022-92CLNM,2022-06-10,10:20 น.,รอรับเรื่อง 910 วันที่แล้ว,เขตบางรัก แขวงบางรัก,รถเมล์เล็กสีส้ม สาย 1ชอบขับรถแทรกรถที่ต่อแถวตรงแยกสุรวงศ์เข้าถนนเจริญกรุง เป็นประจำ,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), เขตบางรัก, กรุงเทพมหานคร, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-10,10:20 น.,รอรับเรื่อง,910,910
2022-69BMZ2,2022-06-09,08:48 น.,รอรับเรื่อง 911 วันที่แล้ว,เขตตลิ่งชัน,รถเมล์สาย 511 ป้ายฟ้าวิ่งน้อยมากซึ่งเป็นสายสำคัญใช้ในการเดินทางเข้าใจกลางเมืองเพื่อไปทำงาน,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-09,08:48 น.,รอรับเรื่อง,911,911
2022-98CAGC,2022-06-08,12:28 น.,รอรับเรื่อง 912 วันที่แล้ว,เขตธนบุรี,1 ปัญหารการรอรถเมล์สาย 9 (ปอ)(AC) เป็นเวลานานมากจนทำมีคนร้องเรียนมากแต่ก็ยังไม่เห็นไครแก้ไขอยากให้เพิ่มจำนวนรถเมล์,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตธนบุรี, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-08,12:28 น.,รอรับเรื่อง,912,912
2022-CNUWNH,2022-06-05,21:06 น.,รอรับเรื่อง 914 วันที่แล้ว,เขตตลิ่งชัน,รถเมล์(เส้นเลือดฝอย) ไม่เพียงพอเป็นอย่างมาก ในพื้นที่สายใต้ใหม่ ตลิ่งชัน แทบไม่มีรถเมล์ ที่สามารถเชื่อมต่อไปยังเส้นทางรถไฟฟ้าใดๆได้เลย มีแต่ต้องนั่งรถเมล์2ต่อ หรือถ้าจะมีก็แต่สาย79 ซึ่งเชื่อมต่อรถไฟฟ้าMRT บริเวณสถานีบางขุนนนท์ แต่รถก็เหมือนจะมีน้อย นานๆที่จะเจอ ทั้งนี้ในอดีตเคยมีรถเมล์เชื่อมต่อระหว่างรถไฟฟ้า สถานีบางหว้า มายัง สายใต้ใหม่ ตลิ่งชัน แต่คนน่าจะน้อย ก็เลยโดนระงับไป ดังนั้นจึงอยากให้เพิ่มรอบรถเมล์ที่ต่อจากรถไฟฟ้ามายังสายใต้ใหม่ หรือเพิ่มรถเมล์เฉพาะที่เชื่อมเอาคนจากรถไฟฟ้ากลับสู่บ้านของพวกค้า,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-06-05,21:06 น.,รอรับเรื่อง,915,915
2022-HD667K,2022-05-31,20:24 น.,รอรับเรื่อง 919 วันที่แล้ว,เขตตลิ่งชัน,พุทธมณฑลสาย 1 ไม่มีรถเมล์วิ่งครับ ช่วยจัดหาให้มี รถเมล์วิ่งด้วยครับ ถนนสายนี้มีโรงเรียน นักเรียนจะได้กลับบ้านสะดวกไม่ต้องนั่งแท็กซี่,"องค์การขนส่งมวลชนกรุงเทพ (ขสมก.), กรุงเทพมหานคร, เขตตลิ่งชัน, เพื่อนชัชชาติ",อื่นๆ,รอรับเรื่อง,2022-05-31,20:24 น.,รอรับเรื่อง,920,920
